
Linux 5.2.8org200301 (knl03.kisti.re.kr) 	2020년 03월 25일 	_x86_64_	(68 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.52      0.00      0.28      0.00      0.00     76.20
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     22.93      0.00      0.99      0.13      0.00     75.95
                all     23.56      0.00      0.50      1.09      0.00     74.85
                all     23.53      0.00      0.49      0.85      0.00     75.13
                all     23.56      0.00      0.43      0.54      0.00     75.47
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.50      0.00      0.32      0.00      0.00     76.18
                all     23.54      0.00      0.26      0.00      0.00     76.20
                all     22.73      0.00      1.12      0.00      0.00     76.15
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.58      0.00      0.25      0.00      0.00     76.17
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.00      0.00      0.84      0.00      0.00     76.16
                all     23.54      0.00      0.27      0.00      0.00     76.19
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     22.89      0.00      0.93      0.00      0.00     76.18
                all     23.57      0.00      0.26      0.00      0.00     76.17
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.51      0.00      0.28      0.00      0.00     76.21
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.36      0.00      0.49      0.00      0.00     76.15
                all     23.15      0.00      0.71      0.00      0.00     76.14
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.51      0.00      0.38      0.52      0.00     75.59
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     22.95      0.00      0.90      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.57      0.00      0.44      0.00      0.00     75.99
                all     23.58      0.00      0.43      1.19      0.00     74.80
                all     23.56      0.00      0.50      0.99      0.00     74.95
                all     23.53      0.00      0.40      0.38      0.00     75.69
                all     23.10      0.00      0.74      0.00      0.00     76.17
                all     23.56      0.00      0.27      0.00      0.00     76.17
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.27      0.00      0.60      0.00      0.00     76.13
                all     23.34      0.00      0.49      0.00      0.00     76.17
                all     23.50      0.00      0.32      0.00      0.00     76.17
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.57      0.00      0.27      0.00      0.00     76.16
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.02      0.00      0.81      0.00      0.00     76.17
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     23.59      0.00      0.28      0.00      0.00     76.13
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     22.94      0.00      0.91      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     23.53      0.00      0.29      0.00      0.00     76.18
                all     23.05      0.00      0.90      0.65      0.00     75.41
                all     23.41      0.00      0.44      0.00      0.00     76.15
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.54      0.00      0.34      0.16      0.00     75.96
                all     23.56      0.00      0.46      1.08      0.00     74.90
                all     22.99      0.00      1.05      0.88      0.00     75.08
                all     23.56      0.00      0.37      0.31      0.00     75.76
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.56      0.00      0.27      0.00      0.00     76.17
                all     23.58      0.00      0.31      0.00      0.00     76.11
                all     23.55      0.00      0.26      0.00      0.00     76.18
                all     22.95      0.00      0.88      0.00      0.00     76.17
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.58      0.00      0.26      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.04      0.00      0.82      0.00      0.00     76.13
                all     23.56      0.00      0.25      0.00      0.00     76.18
                all     23.53      0.00      0.32      0.00      0.00     76.15
                all     23.58      0.00      0.27      0.00      0.00     76.16
                all     23.53      0.00      0.32      0.00      0.00     76.14
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     22.86      0.00      1.00      0.00      0.00     76.14
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.57      0.00      0.26      0.00      0.00     76.17
                all     23.59      0.00      0.41      0.00      0.00     76.00
                all     22.84      0.00      1.00      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.41      0.41      0.00     75.63
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.53      0.00      0.32      0.00      0.00     76.14
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     22.92      0.00      0.91      0.00      0.00     76.16
                all     23.56      0.00      0.38      0.38      0.00     75.67
                all     23.54      0.00      0.47      1.09      0.00     74.90
                all     23.52      0.00      0.40      0.06      0.00     76.02
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.58      0.00      0.28      0.00      0.00     76.14
                all     22.71      0.00      1.13      0.00      0.00     76.15
                all     23.55      0.00      0.47      0.59      0.00     75.39
                all     23.53      0.00      0.34      0.18      0.00     75.96
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.58      0.00      0.26      0.00      0.00     76.16
                all     23.59      0.00      0.28      0.00      0.00     76.13
                all     23.22      0.00      1.22      0.00      0.00     75.56
                all     23.54      0.00      0.35      0.00      0.00     76.11
                all     23.58      0.00      0.29      0.00      0.00     76.13
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.50      0.00      0.34      0.00      0.00     76.16
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     22.85      0.00      1.00      0.00      0.00     76.15
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.53      0.00      0.34      0.00      0.00     76.13
                all     23.54      0.00      0.25      0.00      0.00     76.21
                all     22.97      0.00      0.90      0.00      0.00     76.13
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     23.58      0.00      0.28      0.00      0.00     76.14
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     22.94      0.00      0.90      0.00      0.00     76.16
                all     23.55      0.00      0.32      0.00      0.00     76.13
                all     23.54      0.00      0.34      0.10      0.00     76.02
                all     23.58      0.00      0.35      0.68      0.00     75.39
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     22.83      0.00      1.02      0.00      0.00     76.16
                all     23.57      0.00      0.25      0.00      0.00     76.18
                all     23.57      0.00      0.37      0.85      0.00     75.21
                all     23.57      0.00      0.41      0.93      0.00     75.09
                all     23.55      0.00      0.44      0.99      0.00     75.02
                all     23.55      0.00      0.35      0.00      0.00     76.10
                all     23.40      0.00      0.44      0.00      0.00     76.16
                all     23.01      0.00      0.82      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.59      0.00      0.40      1.00      0.00     75.01
                all     23.57      0.00      0.38      0.34      0.00     75.71
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     22.89      0.00      0.94      0.00      0.00     76.16
                all     23.51      0.00      0.32      0.00      0.00     76.17
                all     23.56      0.00      0.41      0.00      0.00     76.03
                all     23.58      0.00      0.26      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     22.92      0.00      0.93      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.56      0.00      0.27      0.00      0.00     76.18
                all     23.28      0.00      0.57      0.00      0.00     76.15
                all     23.17      0.00      0.68      0.00      0.00     76.15
                all     23.58      0.00      0.28      0.00      0.00     76.14
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.56      0.00      0.26      0.00      0.00     76.17
                all     23.05      0.00      0.88      0.77      0.00     75.30
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.61      0.00      0.31      0.00      0.00     76.08
                all     23.78      0.00      0.43      0.00      0.00     75.79
                all     23.68      0.00      0.49      0.00      0.00     75.83
                all     23.54      0.00      0.34      0.16      0.00     75.96
                all     22.82      0.00      1.19      1.27      0.00     74.72
                all     23.53      0.00      0.38      0.18      0.00     75.91
                all     23.57      0.00      0.26      0.00      0.00     76.17
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     22.82      0.00      1.10      0.62      0.00     75.45
                all     23.51      0.00      0.49      0.72      0.00     75.28
                all     23.51      0.00      0.32      0.00      0.00     76.17
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.49      0.00      0.34      0.00      0.00     76.17
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     22.91      0.00      0.94      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.57      0.00      0.26      0.00      0.00     76.17
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     22.79      0.00      1.06      0.00      0.00     76.15
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.57      0.00      0.29      0.00      0.00     76.13
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     22.98      0.00      0.87      0.00      0.00     76.16
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.34      0.00      0.00     76.12
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     22.90      0.00      0.96      0.00      0.00     76.14
                all     23.52      0.00      0.52      1.05      0.00     74.92
                all     23.55      0.00      0.40      0.54      0.00     75.51
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.57      0.00      0.43      0.00      0.00     76.00
                all     22.45      0.00      1.35      0.00      0.00     76.19
                all     22.77      0.00      1.13      0.24      0.00     75.87
                all     22.78      0.00      1.27      0.87      0.00     75.09
                all     22.77      0.00      1.09      0.00      0.00     76.14
                all     22.79      0.00      1.05      0.00      0.00     76.16
                all     22.80      0.00      1.06      0.00      0.00     76.14
                all     22.74      0.00      1.09      0.00      0.00     76.17
                all     22.83      0.00      1.02      0.06      0.00     76.09
                all      2.18      0.00      1.61      0.43      0.00     95.78
end------
                all      0.25      0.00      2.03      0.00      0.00     97.72
                all      0.60      0.00      2.67      0.01      0.00     96.72
                all      0.61      0.00      1.70      0.00      0.00     97.69
                all      0.62      0.00      1.69      0.00      0.00     97.69
                all      0.62      0.00      1.68      0.00      0.00     97.70
                all      0.47      0.00      1.41      0.00      0.00     98.12
start----
                all     24.09      0.00      3.92      0.19      0.00     71.79
                all     36.65      0.00      0.44      0.00      0.00     62.91
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.78      0.00      0.40      0.00      0.00     62.82
                all     36.73      0.00      0.38      0.00      0.00     62.89
                all     34.50      0.00      1.46      0.90      0.00     63.14
                all     36.74      0.00      0.40      0.00      0.00     62.87
                all     36.68      0.00      0.40      0.00      0.00     62.93
                all     36.66      0.00      0.41      0.00      0.00     62.93
                all     36.15      0.00      0.96      0.00      0.00     62.90
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.70      0.00      0.38      0.00      0.00     62.92
                all     36.71      0.00      0.38      0.00      0.00     62.90
                all     36.17      0.00      0.91      0.00      0.00     62.92
                all     36.75      0.00      0.40      0.00      0.00     62.85
                all     36.70      0.00      0.35      0.00      0.00     62.94
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.56      0.00      0.53      0.00      0.00     62.91
                all     36.28      0.00      0.84      0.00      0.00     62.88
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.73      0.00      0.50      0.31      0.00     62.46
                all     36.71      0.00      0.38      0.00      0.00     62.91
                all     36.13      0.00      0.93      0.00      0.00     62.94
                all     36.73      0.00      0.38      0.00      0.00     62.89
                all     36.71      0.00      0.40      0.00      0.00     62.89
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.00      0.00      1.10      0.00      0.00     62.89
                all     36.70      0.00      0.38      0.00      0.00     62.91
                all     36.73      0.00      0.38      0.00      0.00     62.88
                all     36.70      0.00      0.37      0.00      0.00     62.93
                all     36.18      0.00      0.90      0.00      0.00     62.92
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.68      0.00      0.40      0.00      0.00     62.92
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.15      0.00      0.96      0.00      0.00     62.89
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.70      0.00      0.47      0.63      0.00     62.20
                all     36.73      0.00      0.60      0.82      0.00     61.84
                all     36.05      0.00      1.22      0.81      0.00     61.92
                all     36.74      0.00      0.53      1.19      0.00     61.54
                all     36.71      0.00      0.43      0.26      0.00     62.59
                all     36.67      0.00      0.43      0.00      0.00     62.90
                all     36.13      0.00      0.96      0.00      0.00     62.92
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.77      0.00      0.49      0.00      0.00     62.74
                all     36.74      0.00      0.34      0.00      0.00     62.92
                all     36.06      0.00      1.06      0.00      0.00     62.88
                all     36.70      0.00      0.38      0.00      0.00     62.91
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.49      0.00      0.63      0.00      0.00     62.88
                all     36.39      0.00      0.69      0.00      0.00     62.92
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.69      0.00      0.41      0.00      0.00     62.90
                all     36.17      0.00      0.96      0.10      0.00     62.77
                all     36.75      0.00      0.53      1.28      0.00     61.44
                all     36.71      0.00      0.50      0.24      0.00     62.56
                all     36.72      0.00      0.34      0.00      0.00     62.94
                all     36.03      0.00      1.06      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.73      0.00      0.35      0.00      0.00     62.92
                all     36.73      0.00      0.38      0.00      0.00     62.88
                all     36.25      0.00      0.91      0.00      0.00     62.83
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.69      0.00      0.38      0.00      0.00     62.93
                all     36.28      0.00      0.82      0.00      0.00     62.90
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.75      0.00      0.35      0.00      0.00     62.89
                all     36.12      0.00      0.97      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.26      0.00     62.64
                all     36.77      0.00      0.53      1.13      0.00     61.57
                all     36.72      0.00      0.59      1.25      0.00     61.44
                all     36.25      0.00      1.06      1.16      0.00     61.52
                all     36.74      0.00      0.44      0.88      0.00     61.94
                all     36.71      0.00      0.38      0.00      0.00     62.90
                all     36.70      0.00      0.38      0.00      0.00     62.92
                all     36.20      0.00      0.90      0.00      0.00     62.90
                all     36.72      0.00      0.35      0.00      0.00     62.92
                all     36.71      0.00      0.37      0.00      0.00     62.92
                all     36.73      0.00      0.40      0.00      0.00     62.87
                all     36.18      0.00      0.91      0.00      0.00     62.91
                all     36.62      0.00      0.50      0.00      0.00     62.88
                all     36.71      0.00      0.41      0.00      0.00     62.88
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.01      0.00      1.06      0.00      0.00     62.93
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.22      0.00      1.02      0.94      0.00     61.83
                all     36.65      0.00      0.60      0.81      0.00     61.93
                all     36.73      0.00      0.38      0.00      0.00     62.88
                all     36.71      0.00      0.38      0.00      0.00     62.90
                all     36.07      0.00      1.02      0.00      0.00     62.91
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.71      0.00      0.41      0.00      0.00     62.87
                all     36.70      0.00      0.38      0.00      0.00     62.91
                all     36.15      0.00      0.94      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.68      0.00      0.41      0.00      0.00     62.90
                all     36.71      0.00      0.37      0.00      0.00     62.92
                all     36.23      0.00      1.00      0.00      0.00     62.77
                all     36.75      0.00      0.34      0.00      0.00     62.91
                all     36.73      0.00      0.35      0.00      0.00     62.92
                all     36.72      0.00      0.41      0.00      0.00     62.86
                all     36.15      0.00      0.96      0.00      0.00     62.89
                all     36.71      0.00      0.53      0.84      0.00     61.92
                all     36.73      0.00      0.57      0.99      0.00     61.71
                all     36.72      0.00      0.56      1.21      0.00     61.52
                all     36.17      0.00      1.09      1.28      0.00     61.46
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     35.98      0.00      1.10      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.74      0.00      0.38      0.00      0.00     62.88
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.64      0.00      0.46      0.00      0.00     62.90
                all     36.20      0.00      0.90      0.00      0.00     62.90
                all     36.71      0.00      0.38      0.00      0.00     62.91
                all     36.78      0.00      0.38      0.00      0.00     62.84
                all     36.73      0.00      0.38      0.00      0.00     62.89
                all     36.13      0.00      0.94      0.00      0.00     62.93
                all     36.69      0.00      0.41      0.00      0.00     62.90
                all     36.73      0.00      0.37      0.00      0.00     62.91
                all     36.73      0.00      0.41      0.53      0.00     62.33
                all     36.07      0.00      1.24      0.99      0.00     61.71
                all     36.72      0.00      0.43      0.00      0.00     62.86
                all     36.73      0.00      0.38      0.00      0.00     62.89
                all     36.72      0.00      0.35      0.00      0.00     62.93
                all     36.17      0.00      0.90      0.00      0.00     62.93
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.12      0.00      0.97      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.68      0.00      0.40      0.00      0.00     62.93
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.11      0.00      1.00      0.00      0.00     62.89
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
                all     36.68      0.00      0.43      0.00      0.00     62.89
                all     36.17      0.00      1.00      0.65      0.00     62.18
                all     36.75      0.00      0.53      1.10      0.00     61.61
                all     36.74      0.00      0.50      1.22      0.00     61.54
                all     36.74      0.00      0.53      1.28      0.00     61.45
                all     36.22      0.00      1.00      0.93      0.00     61.85
                all     36.70      0.00      0.41      0.00      0.00     62.89
                all     36.75      0.00      0.34      0.00      0.00     62.91
                all     36.75      0.00      0.35      0.00      0.00     62.90
                all     36.36      0.00      0.74      0.00      0.00     62.90
                all     36.29      0.00      0.78      0.00      0.00     62.93
                all     36.73      0.00      0.41      0.00      0.00     62.86
                all     36.74      0.00      0.35      0.00      0.00     62.91
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.20      0.00      0.88      0.00      0.00     62.92
                all     36.75      0.00      0.35      0.00      0.00     62.89
                all     36.71      0.00      0.49      0.34      0.00     62.46
                all     36.70      0.00      0.35      0.00      0.00     62.94
                all     36.06      0.00      1.05      0.00      0.00     62.90
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.82      0.00      0.46      0.00      0.00     62.73
                all     36.71      0.00      0.43      0.00      0.00     62.86
                all     35.40      0.00      1.81      0.38      0.00     62.41
                all     35.66      0.00      1.41      0.00      0.00     62.92
                all     35.64      0.00      1.44      0.00      0.00     62.92
                all     35.71      0.00      1.38      0.00      0.00     62.90
                all     35.69      0.00      1.40      0.00      0.00     62.91
                all      5.97      0.00      3.63      0.01      0.00     90.38
end------
                all      0.33      0.00      2.64      0.00      0.00     97.03
                all      0.59      0.00      1.91      0.01      0.00     97.48
                all      0.64      0.00      1.70      0.00      0.00     97.66
                all      0.61      0.00      1.66      0.00      0.00     97.73
                all      0.62      0.00      1.72      0.00      0.00     97.66
start----
                all     10.88      0.00      4.18      0.13      0.00     84.80
                all     36.11      0.00      0.99      0.00      0.00     62.90
                all     36.71      0.00      0.38      0.00      0.00     62.91
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.72      0.00      0.38      0.00      0.00     62.89
                all     33.65      0.00      0.47      3.31      0.00     62.56
                all      0.16      0.00      0.55     35.33      0.00     63.96
                all      8.26      0.00      3.20     24.97      0.00     63.57
                all     36.68      0.00      0.41      0.00      0.00     62.90
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.68      0.00      0.41      0.00      0.00     62.90
                all     36.19      0.00      0.88      0.00      0.00     62.92
                all     36.59      0.00      0.50      0.00      0.00     62.91
                all     36.71      0.00      0.38      0.00      0.00     62.91
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.70      0.00      0.38      0.00      0.00     62.92
                all     36.05      0.00      1.06      0.00      0.00     62.89
                all     36.73      0.00      0.38      0.00      0.00     62.88
                all     36.73      0.00      0.43      0.00      0.00     62.85
                all     36.67      0.00      0.41      0.00      0.00     62.92
                all     36.09      0.00      1.00      0.00      0.00     62.91
                all     36.67      0.00      0.38      0.00      0.00     62.95
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.68      0.00      0.47      0.09      0.00     62.77
                all     36.01      0.00      1.07      0.00      0.00     62.91
                all     36.66      0.00      0.43      0.00      0.00     62.92
                all     36.70      0.00      0.41      0.00      0.00     62.88
                all     36.72      0.00      0.40      0.00      0.00     62.88
                all     36.07      0.00      1.03      0.00      0.00     62.90
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.71      0.00      0.35      0.00      0.00     62.94
                all     36.68      0.00      0.40      0.00      0.00     62.92
                all     36.17      0.00      0.93      0.00      0.00     62.90
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.72      0.00      0.37      0.00      0.00     62.91
                all     36.80      0.00      0.40      0.12      0.00     62.68
                all     36.30      0.00      1.02      0.00      0.00     62.68
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.73      0.00      0.35      0.00      0.00     62.92
                all     36.70      0.00      0.59      1.07      0.00     61.64
                all     36.15      0.00      1.16      1.25      0.00     61.44
                all     36.72      0.00      0.57      1.06      0.00     61.65
                all     36.74      0.00      0.55      1.02      0.00     61.70
                all     36.68      0.00      0.44      0.00      0.00     62.87
                all     36.14      0.00      0.94      0.00      0.00     62.92
                all     36.68      0.00      0.44      0.00      0.00     62.88
                all     36.73      0.00      0.32      0.00      0.00     62.94
                all     36.73      0.00      0.43      0.01      0.00     62.83
                all     36.75      0.00      0.50      0.00      0.00     62.74
                all     36.08      0.00      1.02      0.00      0.00     62.90
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.72      0.00      0.38      0.00      0.00     62.90
                all     36.68      0.00      0.41      0.00      0.00     62.90
                all     36.23      0.00      0.97      0.47      0.00     62.33
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.72      0.00      0.35      0.00      0.00     62.93
                all     36.70      0.00      0.38      0.00      0.00     62.91
                all     36.09      0.00      1.02      0.00      0.00     62.90
                all     36.63      0.00      0.46      0.00      0.00     62.91
                all     36.77      0.00      0.46      0.32      0.00     62.44
                all     36.73      0.00      0.40      0.00      0.00     62.87
                all     36.17      0.00      0.91      0.00      0.00     62.91
                all     36.71      0.00      0.35      0.00      0.00     62.94
                all     36.71      0.00      0.38      0.00      0.00     62.90
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.10      0.00      1.00      0.00      0.00     62.90
                all     36.77      0.00      0.40      0.00      0.00     62.83
                all     36.73      0.00      0.38      0.00      0.00     62.89
                all     36.70      0.00      0.41      0.00      0.00     62.88
                all     36.08      0.00      1.00      0.00      0.00     62.92
                all     36.73      0.00      0.34      0.00      0.00     62.93
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.67      0.00      0.43      0.00      0.00     62.90
                all     36.05      0.00      1.05      0.00      0.00     62.91
                all     36.73      0.00      0.41      0.00      0.00     62.86
                all     36.72      0.00      0.54      1.08      0.00     61.66
                all     36.77      0.00      0.53      1.25      0.00     61.45
                all     36.04      0.00      1.25      0.90      0.00     61.81
                all     36.73      0.00      0.56      0.81      0.00     61.90
                all     36.73      0.00      0.35      0.00      0.00     62.91
                all     36.74      0.00      0.35      0.00      0.00     62.90
                all     36.70      0.00      0.40      0.00      0.00     62.90
                all     36.21      0.00      0.88      0.00      0.00     62.91
                all     36.74      0.00      0.37      0.00      0.00     62.89
                all     36.73      0.00      0.40      0.00      0.00     62.87
                all     36.70      0.00      0.37      0.00      0.00     62.93
                all     36.17      0.00      0.93      0.00      0.00     62.91
                all     36.70      0.00      0.43      0.00      0.00     62.87
                all     36.69      0.00      0.40      0.00      0.00     62.91
                all     36.75      0.00      0.47      0.34      0.00     62.44
                all     36.14      0.00      0.96      0.00      0.00     62.90
                all     36.67      0.00      0.43      0.00      0.00     62.90
                all     36.73      0.00      0.34      0.00      0.00     62.93
                all     36.74      0.00      0.34      0.00      0.00     62.92
                all     36.12      0.00      1.04      0.04      0.00     62.79
                all     36.78      0.00      0.43      0.37      0.00     62.42
                all     36.68      0.00      0.41      0.00      0.00     62.91
                all     36.76      0.00      0.35      0.00      0.00     62.89
                all     36.01      0.00      1.09      0.00      0.00     62.90
                all     36.71      0.00      0.35      0.00      0.00     62.93
                all     36.68      0.00      0.40      0.00      0.00     62.93
                all     36.71      0.00      0.40      0.00      0.00     62.89
                all     36.27      0.00      0.82      0.00      0.00     62.91
                all     36.73      0.00      0.37      0.00      0.00     62.90
