
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	2020년 05월 29일 	_x86_64_	(272 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all      0.18      0.00      0.41      0.04      0.00     99.38
                all     67.64      0.00      0.73      0.00      0.00     31.63
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.31      0.00      0.69      0.00      0.00      0.00
                all     99.22      0.00      0.70      0.00      0.00      0.08
                all     98.84      0.00      0.48      0.00      0.00      0.68
                all     96.76      0.00      0.43      0.00      0.00      2.81
                all     89.44      0.00      0.28      0.00      0.00     10.28
                all     58.74      0.00      0.17      0.00      0.00     41.09
                all      0.42      0.00      0.25      0.00      0.00     99.33
                all      0.37      0.00      0.10      0.00      0.00     99.53
                all      0.10      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.38      0.00      0.00     99.52
                all      0.12      0.00      0.41      0.00      0.00     99.47
                all      0.08      0.00      0.39      0.00      0.00     99.53
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.13      0.00      0.42      0.00      0.00     99.44
                all      0.09      0.00      0.37      0.00      0.00     99.54
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.13      0.00      0.43      0.00      0.00     99.43
                all      0.08      0.00      0.38      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.10      0.00      0.40      0.00      0.00     99.50
                all      0.16      0.00      5.88      5.26      0.00     88.71
                all      0.13      0.00      1.83      2.31      0.00     95.73
end------
                all      0.04      0.00      0.71      0.00      0.00     99.24
                all      0.17      0.00      0.54      0.00      0.00     99.29
                all      0.15      0.00      0.53      0.00      0.00     99.32
                all      0.12      0.00      0.44      0.00      0.00     99.44
                all      0.16      0.00      0.53      0.00      0.00     99.31
start----
                all     24.59      0.00      0.58      0.01      0.00     74.83
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.51      0.00      0.48      0.00      0.00      0.01
                all     99.31      0.00      0.39      0.00      0.00      0.29
                all     98.54      0.00      0.28      0.00      0.00      1.18
                all     96.80      0.00      0.53      0.00      0.00      2.67
                all     89.37      0.00      0.36      0.00      0.00     10.26
                all     38.95      0.00      0.11      0.00      0.00     60.94
                all      0.42      0.00      0.13      0.00      0.00     99.45
                all      0.29      0.00      0.16      0.00      0.00     99.55
                all      0.16      0.00      5.62      8.12      0.00     86.11
                all      0.11      0.00      1.63      3.85      0.00     94.41
                all      0.05      0.00      0.38      0.00      0.00     99.57
end------
                all      0.12      0.00      0.40      0.00      0.00     99.48
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.17      0.00      0.54      0.00      0.00     99.29
start----
                all      0.11      0.00      0.42      0.00      0.00     99.47
                all     53.06      0.00      0.61      0.00      0.00     46.32
                all     99.48      0.00      0.52      0.00      0.00      0.00
                all     99.27      0.00      0.73      0.00      0.00      0.00
                all     99.18      0.00      0.82      0.00      0.00      0.00
                all     99.57      0.00      0.42      0.00      0.00      0.01
                all     98.49      0.00      0.69      0.00      0.00      0.82
                all     90.73      0.00      0.94      0.00      0.00      8.32
                all     55.59      0.00      0.41      0.00      0.00     44.00
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.37      0.00      0.19      0.00      0.00     99.44
                all      0.05      0.00     11.23      1.13      0.00     87.59
                all      0.22      0.00      6.57      1.32      0.00     91.90
                all      0.08      0.00      0.51      0.23      0.00     99.17
end------
                all      0.01      0.00      0.29      0.01      0.00     99.69
                all      0.12      0.00      0.41      0.00      0.00     99.47
                all      0.13      0.00      0.47      0.00      0.00     99.39
                all      0.15      0.00      0.51      0.00      0.00     99.34
start----
                all      0.12      0.00      0.39      0.01      0.00     99.48
                all     58.82      0.00      0.71      0.00      0.00     40.46
                all     99.01      0.00      0.99      0.00      0.00      0.00
                all     99.09      0.00      0.91      0.00      0.00      0.00
                all     98.78      0.00      0.95      0.00      0.00      0.27
                all     98.47      0.00      0.69      0.00      0.00      0.84
                all     95.73      0.00      0.48      0.00      0.00      3.79
                all     90.55      0.00      0.21      0.00      0.00      9.24
                all     73.47      0.00      0.15      0.00      0.00     26.38
                all      3.91      0.00      0.14      0.00      0.00     95.95
                all      0.41      0.00      0.15      0.00      0.00     99.44
                all      0.14      0.00      0.36      0.00      0.00     99.50
                all      0.11      0.00      0.37      0.00      0.00     99.51
                all      0.13      0.00      0.43      0.02      0.00     99.43
                all      0.09      0.00      0.38      0.00      0.00     99.55
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.10      0.00      0.36      0.00      0.00     99.54
                all      0.09      0.00      0.35      0.00      0.00     99.56
                all      0.13      0.00      0.43      0.01      0.00     99.43
                all      0.10      0.00      0.35      0.00      0.00     99.55
                all      0.08      0.00      0.41      0.00      0.00     99.51
                all      0.11      0.00      0.37      0.01      0.00     99.50
                all      0.13      0.00      0.41      0.00      0.00     99.47
                all      0.08      0.00      0.38      0.01      0.00     99.53
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.11      0.00      0.41      0.00      0.00     99.47
                all      0.11      0.00      0.34      0.00      0.00     99.55
                all      0.09      0.00      0.35      0.01      0.00     99.54
                all      0.12      0.00      0.45      0.00      0.00     99.45
                all      0.10      0.00      0.35      0.00      0.00     99.54
                all      0.08      0.00      0.36      0.00      0.00     99.56
                all      0.13      0.00      0.42      0.00      0.00     99.45
                all      0.11      0.00      0.36      0.00      0.00     99.53
                all      0.04      0.00      6.45      0.00      0.00     93.50
                all      0.15      0.00      7.94      7.44      0.00     84.46
                all      0.20      0.00      2.20     12.22      0.00     85.38
                all      0.10      0.00      1.45      9.64      0.00     88.81
                all      0.04      0.00      0.42      0.21      0.00     99.33
end------
                all      0.10      0.00      0.65      0.00      0.00     99.25
                all      0.12      0.00      0.49      0.00      0.00     99.39
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.17      0.00      0.54      0.00      0.00     99.29
                all      0.14      0.00      0.44      0.07      0.00     99.35
start----
                all     13.51      0.00      0.70      0.01      0.00     85.78
                all     99.54      0.00      0.46      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.48      0.00      0.52      0.00      0.00      0.00
                all     99.65      0.00      0.35      0.00      0.00      0.00
                all     99.45      0.00      0.55      0.00      0.00      0.01
                all     97.40      0.00      0.74      0.00      0.00      1.86
                all     85.87      0.00      0.47      0.00      0.00     13.66
                all     29.26      0.00      0.10      0.00      0.00     70.65
                all      0.38      0.00      0.08      0.00      0.00     99.54
                all      0.28      0.00      3.78      0.07      0.00     95.86
                all      0.03      0.00     12.87      1.43      0.00     85.68
                all      0.21      0.00     11.18      4.75      0.00     83.86
                all      0.15      0.00      3.46     15.17      0.00     81.22
                all      0.11      0.00      1.62      9.70      0.00     88.57
                all      0.06      0.00      0.86      8.09      0.00     90.99
                all      0.06      0.00      0.55      2.53      0.00     96.87
                all      0.04      0.00      0.42      0.77      0.00     98.77
                all      0.02      0.00      0.36      0.35      0.00     99.27
                all      0.03      0.00      0.36      0.15      0.00     99.45
end------
                all      0.08      0.00      0.63      0.00      0.00     99.28
                all      0.13      0.00      0.82      0.00      0.00     99.05
                all      0.13      0.00      0.55      0.01      0.00     99.30
                all      0.19      0.00      0.59      0.00      0.00     99.22
                all      0.13      0.00      0.50      0.00      0.00     99.37
                all      0.12      0.00      0.48      0.00      0.00     99.40
start----
                all      0.12      0.00      0.38      0.00      0.00     99.50
                all     73.23      0.00      0.64      0.00      0.00     26.14
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.40      0.00      0.60      0.00      0.00      0.00
                all     99.54      0.00      0.46      0.00      0.00      0.00
                all     98.58      0.00      0.40      0.00      0.00      1.02
                all     85.68      0.00      0.51      0.00      0.00     13.81
                all     24.87      0.00      0.10      0.00      0.00     75.03
                all      0.38      0.00      0.07      0.00      0.00     99.55
                all      0.29      0.00      1.01      3.01      0.00     95.69
                all      0.17      0.00      3.22      9.98      0.00     86.63
                all      0.11      0.00      1.48     10.63      0.00     87.78
                all      0.15      0.00      1.47      7.49      0.00     90.89
                all      0.03      0.00      0.39      0.06      0.00     99.52
end------
                all      0.09      0.00      0.65      0.00      0.00     99.25
                all      0.16      0.00      0.51      0.00      0.00     99.33
                all      0.13      0.00      0.46      0.00      0.00     99.40
                all      0.12      0.00      0.45      0.00      0.00     99.43
                all      0.13      0.00      0.44      0.00      0.00     99.44
start----
                all      6.12      0.00      0.72      0.01      0.00     93.16
                all     99.68      0.00      0.32      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.54      0.00      0.46      0.00      0.00      0.00
                all     99.08      0.00      0.37      0.00      0.00      0.55
                all     86.67      0.00      0.74      0.00      0.00     12.59
                all     33.20      0.00      0.15      0.00      0.00     66.65
                all      0.39      0.00      0.08      0.00      0.00     99.53
                all      0.31      0.00      0.20      0.00      0.00     99.49
                all      0.11      0.00      0.39      0.04      0.00     99.46
                all      0.11      0.00      0.36      0.01      0.00     99.52
                all      0.08      0.00      0.38      0.01      0.00     99.53
                all      0.14      0.00      0.42      0.02      0.00     99.43
                all      0.11      0.00      0.35      0.00      0.00     99.53
                all      0.07      0.00      0.39      0.00      0.00     99.54
                all      0.13      0.00      0.49      0.03      0.00     99.36
                all      0.09      0.00      0.56      0.02      0.00     99.33
                all      0.06      0.00      0.47      0.05      0.00     99.42
                all      0.17      0.00      0.62      0.00      0.00     99.21
                all      0.03      0.00      0.41      0.04      0.00     99.52
                all      0.12      0.00      0.32      0.01      0.00     99.55
                all      0.10      0.00      0.38      0.01      0.00     99.51
                all      0.11      0.00      0.42      0.00      0.00     99.47
                all      0.09      0.00      0.36      0.00      0.00     99.55
                all      0.13      0.00      0.34      0.00      0.00     99.54
                all      0.11      0.00      0.43      0.00      0.00     99.46
                all      0.11      0.00      0.43      0.03      0.00     99.43
                all      0.11      0.00      0.32      0.02      0.00     99.55
                all      0.15      0.00      0.42      0.00      0.00     99.44
                all      0.08      0.00      0.35      0.00      0.00     99.57
                all      0.08      0.00      0.37      0.00      0.00     99.55
                all      0.14      0.00      0.39      0.00      0.00     99.47
                all      0.09      0.00      0.38      0.00      0.00     99.53
                all      0.07      0.00      0.37      0.00      0.00     99.55
                all      0.11      0.00      0.31      0.03      0.00     99.55
                all      0.15      0.00      0.43      0.00      0.00     99.45
                all      0.07      0.00      0.39      0.00      0.00     99.55
                all      0.09      0.00      0.37      0.00      0.00     99.54
                all      0.16      0.00      0.40      0.00      0.00     99.44
                all      0.09      0.00      0.35      0.03      0.00     99.54
                all      0.08      0.00      0.35      0.00      0.00     99.56
                all      0.14      0.00      0.39      0.03      0.00     99.45
                all      0.13      0.00      0.34      0.00      0.00     99.53
                all      0.07      0.00      0.38      0.00      0.00     99.55
                all      0.10      0.00      0.40      0.01      0.00     99.49
                all      0.15      0.00      0.37      0.00      0.00     99.47
                all      0.09      0.00      0.35      0.02      0.00     99.54
                all      0.08      0.00      0.36      0.03      0.00     99.53
                all      0.14      0.00      0.39      0.02      0.00     99.44
                all      0.12      0.00      0.34      0.00      0.00     99.54
                all      0.07      0.00      0.39      0.03      0.00     99.51
                all      0.11      0.00      0.42      0.03      0.00     99.44
                all      0.13      0.00      0.33      0.00      0.00     99.54
                all      0.10      0.00      0.34      0.03      0.00     99.54
                all      0.08      0.00      0.46      0.02      0.00     99.43
                all      0.08      0.00     18.89      0.39      0.00     80.63
                all      0.16      0.00      6.41      9.89      0.00     83.54
                all      0.15      0.00      2.02     13.57      0.00     84.26
                all      0.16      0.00      1.60     14.39      0.00     83.85
                all      0.11      0.00      1.52     13.21      0.00     85.16
                all      0.12      0.00      1.43     13.32      0.00     85.13
                all      0.15      0.00      1.43     10.17      0.00     88.25
                all      0.05      0.00      0.74      4.74      0.00     94.47
                all      0.03      0.00      0.53      2.74      0.00     96.69
                all      0.06      0.00      0.46      0.31      0.00     99.17
                all      0.02      0.00      0.38      0.09      0.00     99.51
                all      0.02      0.00      0.39      0.13      0.00     99.46
                all      0.03      0.00      0.38      0.03      0.00     99.56
                all      0.04      0.00      0.40      0.07      0.00     99.49
                all      0.03      0.00      0.28      0.01      0.00     99.68
end------
                all      0.02      0.00      0.42      0.00      0.00     99.57
                all      0.18      0.00      0.91      0.00      0.00     98.92
                all      0.14      0.00      0.81      0.00      0.00     99.05
                all      0.13      0.00      0.84      0.00      0.00     99.02
                all      0.17      0.00      0.87      0.01      0.00     98.95
                all      0.13      0.00      0.55      0.00      0.00     99.32
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.16      0.00      0.50      0.00      0.00     99.34
start----
                all      0.14      0.00      0.45      0.00      0.00     99.41
                all     51.11      0.00      0.63      0.00      0.00     48.25
                all     99.25      0.00      0.75      0.00      0.00      0.00
                all     99.03      0.00      0.97      0.00      0.00      0.00
                all     99.06      0.00      0.94      0.00      0.00      0.00
                all     98.46      0.00      0.73      0.00      0.00      0.80
                all     96.18      0.00      0.45      0.00      0.00      3.37
                all     85.74      0.00      0.71      0.00      0.00     13.55
                all     36.98      0.00      0.16      0.00      0.00     62.86
                all      0.41      0.00      0.07      0.00      0.00     99.52
                all      0.38      0.00      0.09      0.00      0.00     99.53
                all      0.14      0.00      2.91      5.56      0.00     91.40
                all      0.20      0.00      2.94     10.44      0.00     86.42
                all      0.10      0.00      1.45     11.69      0.00     86.77
                all      0.16      0.00      1.64     11.49      0.00     86.71
                all      0.13      0.00      1.49     12.31      0.00     86.07
                all      0.11      0.00      1.44     12.49      0.00     85.96
                all      0.12      0.00      1.23      8.61      0.00     90.03
                all      0.06      0.00      0.78      6.12      0.00     93.04
                all      0.03      0.00      0.48      2.45      0.00     97.04
                all      0.06      0.00      0.44      1.03      0.00     98.47
                all      0.04      0.00      0.44      0.79      0.00     98.72
                all      0.03      0.00      0.42      0.23      0.00     99.32
end------
                all      0.01      0.00      0.66      0.00      0.00     99.33
                all      0.17      0.00      1.17      0.00      0.00     98.65
                all      0.13      0.00      1.11      0.08      0.00     98.68
                all      0.13      0.00      1.06      0.01      0.00     98.80
                all      0.17      0.00      0.89      0.00      0.00     98.94
                all      0.13      0.00      0.63      0.01      0.00     99.23
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.15      0.00      0.54      0.00      0.00     99.31
                all      0.14      0.00      0.44      0.00      0.00     99.42
start----
                all      0.10      0.00      0.39      0.01      0.00     99.50
                all     75.24      0.00      0.60      0.00      0.00     24.16
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     99.37      0.00      0.63      0.00      0.00      0.00
                all     99.59      0.00      0.41      0.00      0.00      0.00
                all     99.63      0.00      0.37      0.00      0.00      0.00
                all     96.93      0.00      0.58      0.00      0.00      2.48
                all     73.09      0.00      0.23      0.00      0.00     26.68
                all      2.89      0.00      0.08      0.00      0.00     97.03
                all      0.42      0.00      0.14      0.00      0.00     99.43
                all      0.10      0.00      1.07      4.66      0.00     94.17
                all      0.20      0.00      3.15      9.36      0.00     87.29
                all      0.11      0.00      1.49     10.55      0.00     87.85
                all      0.15      0.00      1.56     10.92      0.00     87.37
                all      0.13      0.00      1.49     10.95      0.00     87.43
                all      0.11      0.00      1.44     11.23      0.00     87.21
                all      0.14      0.00      1.18      8.82      0.00     89.86
                all      0.07      0.00      0.76      5.60      0.00     93.57
                all      0.04      0.00      0.61      3.35      0.00     96.00
                all      0.07      0.00      0.46      1.13      0.00     98.34
                all      0.03      0.00      0.35      0.73      0.00     98.89
                all      0.03      0.00      0.36      0.74      0.00     98.87
                all      0.04      0.00      0.40      0.74      0.00     98.82
                all      0.04      0.00      0.41      0.70      0.00     98.85
                all      0.03      0.00      0.37      0.55      0.00     99.05
                all      0.03      0.00      0.55      0.01      0.00     99.41
end------
                all      0.13      0.00      0.75      0.00      0.00     99.11
                all      0.14      0.00      0.82      0.00      0.00     99.04
                all      0.15      0.00      0.84      0.08      0.00     98.93
                all      0.19      0.00      0.94      0.00      0.00     98.87
                all      0.12      0.00      0.50      0.01      0.00     99.37
                all      0.11      0.00      0.46      0.00      0.00     99.43
                all      0.15      0.00      0.54      0.00      0.00     99.31
                all      0.13      0.00      0.45      0.00      0.00     99.42
start----
                all      0.07      0.00      0.32      0.00      0.00     99.61
                all     83.80      0.00      0.63      0.00      0.00     15.58
                all     99.41      0.00      0.59      0.00      0.00      0.00
                all     99.34      0.00      0.66      0.00      0.00      0.00
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     97.01      0.00      0.67      0.00      0.00      2.33
                all     70.61      0.00      0.48      0.00      0.00     28.91
                all      2.71      0.00      0.08      0.00      0.00     97.21
                all      0.39      0.00      0.08      0.00      0.00     99.54
                all      0.15      0.00      0.40      0.01      0.00     99.43
                all      0.09      0.00      0.37      0.01      0.00     99.53
                all      0.08      0.00      0.38      0.02      0.00     99.51
                all      0.11      0.00      0.44      0.01      0.00     99.44
                all      0.09      0.00      0.37      0.01      0.00     99.53
                all      0.09      0.00      0.37      0.00      0.00     99.53
                all      0.15      0.00      1.82      7.61      0.00     90.42
                all      0.11      0.00      0.96      3.07      0.00     95.85
end------
                all      0.07      0.00      0.27      0.00      0.00     99.65
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.18      0.00      0.54      0.00      0.00     99.27
                all      0.22      0.00      0.57      0.01      0.00     99.20
start----
                all     44.67      0.00      0.64      0.00      0.00     54.68
                all     99.50      0.00      0.50      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.47      0.00      0.53      0.00      0.00      0.00
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     97.28      0.00      0.60      0.00      0.00      2.12
                all     74.77      0.00      0.18      0.00      0.00     25.05
                all      4.63      0.00      0.07      0.00      0.00     95.30
                all      0.41      0.00      0.10      0.00      0.00     99.49
                all      0.17      0.00      8.75      0.05      0.00     91.03
                all      0.12      0.00      2.83      2.42      0.00     94.63
end------
                all      0.02      0.00      0.18      0.00      0.00     99.80
                all      0.16      0.00      0.53      0.00      0.00     99.31
                all      0.13      0.00      0.45      0.00      0.00     99.42
                all      0.13      0.00      0.45      0.00      0.00     99.42
start----
                all      0.15      0.00      0.45      0.00      0.00     99.40
                all     84.03      0.00      0.59      0.00      0.00     15.38
                all     99.66      0.00      0.34      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.13      0.00      0.87      0.00      0.00      0.00
                all     98.90      0.00      1.04      0.00      0.00      0.07
                all     94.51      0.00      0.63      0.00      0.00      4.86
                all     64.34      0.00      0.22      0.00      0.00     35.44
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.38      0.00      0.13      0.00      0.00     99.49
                all      0.12      0.00      9.89      4.28      0.00     85.70
                all      0.10      0.00      1.15      5.46      0.00     93.28
end------
                all      0.06      0.00      0.21      0.00      0.00     99.73
                all      0.18      0.00      0.52      0.00      0.00     99.30
                all      0.13      0.00      0.44      0.00      0.00     99.44
                all      0.13      0.00      0.45      0.00      0.00     99.43
start----
                all     29.35      0.00      0.78      0.01      0.00     69.86
                all     99.63      0.00      0.37      0.00      0.00      0.00
                all     99.60      0.00      0.40      0.00      0.00      0.00
                all     99.32      0.00      0.68      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.44      0.00      0.48      0.00      0.00      0.08
                all     96.28      0.00      0.57      0.00      0.00      3.15
                all     80.63      0.00      0.57      0.00      0.00     18.80
                all     19.68      0.00      0.15      0.00      0.00     80.16
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.28      0.00      0.17      0.00      0.00     99.55
                all      0.14      0.00      0.41      0.00      0.00     99.45
                all      0.09      0.00      0.35      0.00      0.00     99.55
                all      0.11      0.00      0.39      0.07      0.00     99.43
                all      0.13      0.00      0.42      0.00      0.00     99.46
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.09      0.00      0.33      0.01      0.00     99.57
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.12      0.00      0.40      0.00      0.00     99.47
                all      0.11      0.00      0.33      0.00      0.00     99.57
                all      0.09      0.00      0.34      0.00      0.00     99.57
                all      0.13      0.00      0.41      0.00      0.00     99.46
                all      0.09      0.00     11.17      0.00      0.00     88.74
                all      0.14      0.00      3.82     15.52      0.00     80.52
                all      0.13      0.00      1.36     11.92      0.00     86.59
                all      0.04      0.00      0.31      0.18      0.00     99.47
end------
                all      0.01      0.00      0.39      0.01      0.00     99.59
                all      0.14      0.00      0.48      0.00      0.00     99.38
                all      0.15      0.00      0.49      0.00      0.00     99.36
                all      0.14      0.00      0.44      0.00      0.00     99.43
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all     26.98      0.00      0.71      0.01      0.00     72.30
                all     99.65      0.00      0.35      0.00      0.00      0.00
                all     99.45      0.00      0.55      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.49      0.00      0.51      0.00      0.00      0.00
                all     99.57      0.00      0.43      0.00      0.00      0.00
                all     98.80      0.00      0.43      0.00      0.00      0.76
                all     89.02      0.00      0.42      0.00      0.00     10.56
                all     40.26      0.00      0.11      0.00      0.00     59.62
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.31      0.00      0.26      0.00      0.00     99.43
                all      0.21      0.00      6.87     20.99      0.00     71.92
                all      0.09      0.00      1.55     16.93      0.00     81.43
                all      0.05      0.00      0.60      0.50      0.00     98.85
end------
                all      0.11      0.00      0.36      0.00      0.00     99.53
                all      0.13      0.00      0.43      0.00      0.00     99.44
                all      0.12      0.00      0.44      0.00      0.00     99.44
                all      0.17      0.00      0.52      0.00      0.00     99.31
start----
                all     27.21      0.00      0.65      0.01      0.00     72.14
                all     99.62      0.00      0.38      0.00      0.00      0.00
                all     99.24      0.00      0.76      0.00      0.00      0.00
                all     99.38      0.00      0.62      0.00      0.00      0.00
                all     99.64      0.00      0.36      0.00      0.00      0.00
                all     99.41      0.00      0.54      0.00      0.00      0.05
                all     97.15      0.00      0.75      0.00      0.00      2.10
                all     81.59      0.00      0.37      0.00      0.00     18.04
                all     17.72      0.00      0.10      0.00      0.00     82.18
                all      0.39      0.00      0.07      0.00      0.00     99.54
                all      0.19      0.00      0.28      0.00      0.00     99.53
                all      0.17      0.00     23.63      6.41      0.00     69.79
                all      0.16      0.00      7.88     18.22      0.00     73.74
                all      0.09      0.00      0.90      3.26      0.00     95.75
end------
                all      0.05      0.00      0.26      0.00      0.00     99.68
                all      0.13      0.00      0.46      0.00      0.00     99.40
                all      0.16      0.00      0.47      0.00      0.00     99.36
                all      0.17      0.00      0.48      0.00      0.00     99.36
start----
                all      0.11      0.00      0.37      0.00      0.00     99.52
                all     95.42      0.00      0.67      0.00      0.00      3.91
                all     99.20      0.00      0.80      0.00      0.00      0.00
                all     99.11      0.00      0.89      0.00      0.00      0.00
                all     99.19      0.00      0.81      0.00      0.00      0.00
                all     98.58      0.00      0.82      0.00      0.00      0.61
                all     97.74      0.00      0.81      0.00      0.00      1.45
                all     95.55      0.00      0.78      0.00      0.00      3.68
                all     87.33      0.00      0.24      0.00      0.00     12.42
                all     45.20      0.00      0.13      0.00      0.00     54.67
                all      0.42      0.00      0.14      0.00      0.00     99.45
                all      0.33      0.00      0.14      0.00      0.00     99.54
                all      0.09      0.00      0.36      0.02      0.00     99.53
                all      0.12      0.00      0.45      0.00      0.00     99.43
                all      0.10      0.00      0.34      0.00      0.00     99.56
                all      0.10      0.00      0.34      0.00      0.00     99.55
                all      0.09      0.00      0.33      0.00      0.00     99.57
                all      0.13      0.00      0.40      0.00      0.00     99.47
                all      0.08      0.00      0.34      0.00      0.00     99.57
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.13      0.00      0.42      0.00      0.00     99.46
                all      0.10      0.00      0.35      0.01      0.00     99.54
                all      0.08      0.00      0.34      0.00      0.00     99.58
                all      0.14      0.00      0.42      0.00      0.00     99.45
                all      0.10      0.00      0.33      0.00      0.00     99.57
                all      0.11      0.00      0.35      0.00      0.00     99.54
                all      0.11      0.00      0.38      0.01      0.00     99.50
                all      0.11      0.00      0.36      0.03      0.00     99.50
                all      0.11      0.00      0.41      0.04      0.00     99.44
                all      0.10      0.00      0.33      0.03      0.00     99.54
                all      0.15      0.00      0.39      0.03      0.00     99.43
                all      0.10      0.00      0.33      0.03      0.00     99.54
                all      0.08      0.00      0.34      0.03      0.00     99.55
                all      0.12      0.00      0.42      0.03      0.00     99.43
                all      0.08      0.00      0.38      0.02      0.00     99.52
                all      0.09      0.00     26.21      0.00      0.00     73.70
                all      0.19      0.00      5.02     18.25      0.00     76.53
                all      0.27      0.00      5.52     11.87      0.00     82.33
                all      0.02      0.00      0.39      0.00      0.00     99.60
end------
                all      0.10      0.00      0.49      0.01      0.00     99.40
                all      0.18      0.00      0.51      0.00      0.00     99.31
                all      0.14      0.00      0.44      0.00      0.00     99.42
                all      0.13      0.00      0.44      0.00      0.00     99.43
start----
                all      0.15      0.00      0.44      0.01      0.00     99.40
                all     90.57      0.00      0.65      0.00      0.00      8.78
                all     99.62      0.00      0.38      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.39      0.00      0.61      0.00      0.00      0.00
                all     99.63      0.00      0.37      0.00      0.00      0.00
                all     98.40      0.00      0.47      0.00      0.00      1.13
                all     83.13      0.00      0.68      0.00      0.00     16.18
                all     25.38      0.00      0.13      0.00      0.00     74.49
                all      0.47      0.00      0.18      0.01      0.00     99.34
                all      0.31      0.00      1.96      0.00      0.00     97.73
                all      0.04      0.00     11.83     11.08      0.00     77.06
                all      0.12      0.00      3.64      4.66      0.00     91.57
                all      0.21      0.00      3.15     11.29      0.00     85.34
                all      0.20      0.00      3.24      5.05      0.00     91.52
end------
                all      0.06      0.00      0.46      0.00      0.00     99.48
                all      0.12      0.00      0.52      0.01      0.00     99.35
                all      0.13      0.00      0.55      0.00      0.00     99.32
                all      0.19      0.00      0.91      0.00      0.00     98.90
                all      0.14      0.00      0.83      0.00      0.00     99.03
start----
                all      0.09      0.00      0.71      0.01      0.00     99.20
                all     70.14      0.00      0.94      0.00      0.00     28.92
                all     99.06      0.00      0.94      0.00      0.00      0.00
                all     98.98      0.00      1.02      0.00      0.00      0.00
                all     98.49      0.00      0.79      0.00      0.00      0.71
                all     96.90      0.00      0.37      0.00      0.00      2.73
                all     92.58      0.00      0.28      0.00      0.00      7.15
                all     74.32      0.00      0.18      0.00      0.00     25.50
                all      6.01      0.00      0.11      0.00      0.00     93.88
                all      0.40      0.00      0.10      0.00      0.00     99.50
                all      0.14      0.00      6.53      0.00      0.00     93.33
                all      0.03      0.00     41.79      1.68      0.00     56.50
                all      0.21      0.00      2.29     21.49      0.00     76.02
                all      0.28      0.00      9.34     12.94      0.00     77.44
                all      0.03      0.00      0.34      0.05      0.00     99.58
end------
                all      0.15      0.00      0.65      0.01      0.00     99.18
                all      0.13      0.00      0.44      0.00      0.00     99.43
                all      0.14      0.00      0.43      0.00      0.00     99.43
                all      0.16      0.00      0.47      0.00      0.00     99.37
start----
                all      0.11      0.00      0.36      0.00      0.00     99.52
                all     61.30      0.00      0.70      0.00      0.00     38.00
                all     99.53      0.00      0.47      0.00      0.00      0.00
                all     99.30      0.00      0.70      0.00      0.00      0.00
                all     99.33      0.00      0.67      0.00      0.00      0.00
                all     99.69      0.00      0.31      0.00      0.00      0.00
                all     99.21      0.00      0.55      0.00      0.00      0.24
