
Linux 5.2.8200225+ (knl03.kisti.re.kr) 	2020년 03월 24일 	_x86_64_	(68 CPU)

                CPU     %user     %nice   %system   %iowait    %steal     %idle
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.34      0.00      0.00     76.12
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     22.91      0.00      0.96      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.56      0.00      0.34      0.00      0.00     76.10
                all     23.57      0.00      0.28      0.15      0.00     76.00
                all     23.93      0.00      0.80      0.16      0.00     75.11
                all     22.95      0.00      0.88      0.00      0.00     76.16
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.53      0.00      0.35      0.00      0.00     76.12
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.57      0.00      0.29      0.00      0.00     76.13
                all     23.54      0.00      0.43      0.68      0.00     75.35
                all     23.03      0.00      0.82      0.00      0.00     76.15
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.51      0.00      0.32      0.00      0.00     76.17
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.45      0.00      0.38      0.00      0.00     76.17
                all     23.07      0.00      0.77      0.00      0.00     76.16
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.55      0.00      0.34      0.19      0.00     75.92
                all     23.52      0.00      0.53      1.18      0.00     74.77
                all     23.56      0.00      0.49      1.12      0.00     74.84
                all     23.55      0.00      0.44      1.15      0.00     74.86
                all     23.03      0.00      0.82      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.55      0.00      0.40      0.00      0.00     76.05
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     22.86      0.00      0.97      0.00      0.00     76.17
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.39      0.00      0.46      0.00      0.00     76.16
                all     23.06      0.00      0.80      0.00      0.00     76.14
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.54      0.00      0.32      0.00      0.00     76.13
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.03      0.00      0.81      0.00      0.00     76.16
                all     23.56      0.00      0.38      0.69      0.00     75.36
                all     23.51      0.00      0.34      0.01      0.00     76.13
                all     23.57      0.00      0.27      0.00      0.00     76.16
                all     23.54      0.00      0.32      0.00      0.00     76.13
                all     23.51      0.00      0.35      0.00      0.00     76.13
                all     22.87      0.00      0.97      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.51      0.00      0.34      0.00      0.00     76.16
                all     23.31      0.00      0.68      1.08      0.00     74.93
                all     23.20      0.00      0.84      1.02      0.00     74.94
                all     23.55      0.00      0.49      1.02      0.00     74.95
                all     23.53      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.06      0.00      0.85      0.00      0.00     76.08
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     23.57      0.00      0.29      0.00      0.00     76.13
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     22.91      0.00      0.94      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.18      0.00      0.68      0.00      0.00     76.14
                all     23.31      0.00      0.53      0.00      0.00     76.16
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.53      0.00      0.29      0.00      0.00     76.17
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     22.79      0.00      1.05      0.00      0.00     76.16
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.49      0.00      0.40      0.21      0.00     75.91
                all     23.55      0.00      0.37      0.28      0.00     75.81
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     22.91      0.00      0.94      0.00      0.00     76.14
                all     23.55      0.00      0.44      0.00      0.00     76.01
                all     23.56      0.00      0.41      0.65      0.00     75.38
                all     23.51      0.00      0.40      0.21      0.00     75.89
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.18      0.00      0.66      0.00      0.00     76.16
                all     23.26      0.00      0.56      0.00      0.00     76.18
                all     23.54      0.00      0.41      0.37      0.00     75.68
                all     23.54      0.00      0.49      0.72      0.00     75.25
                all     23.53      0.00      0.40      0.18      0.00     75.90
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     22.99      0.00      0.82      0.00      0.00     76.18
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     22.96      0.00      0.87      0.00      0.00     76.17
                all     23.55      0.00      0.32      0.00      0.00     76.12
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.51      0.00      0.34      0.00      0.00     76.16
                all     23.13      0.00      0.72      0.00      0.00     76.15
                all     23.41      0.00      0.41      0.00      0.00     76.18
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.51      0.00      0.44      0.34      0.00     75.71
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     22.89      0.00      0.96      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.51      0.00      0.34      0.00      0.00     76.16
                all     23.61      0.00      0.29      0.00      0.00     76.10
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     22.88      0.00      0.97      0.00      0.00     76.15
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.50      0.00      0.44      0.84      0.00     75.22
                all     23.55      0.00      0.40      0.31      0.00     75.74
                all     23.53      0.00      0.34      0.00      0.00     76.13
                all     22.99      0.00      0.85      0.00      0.00     76.15
                all     23.50      0.00      0.34      0.00      0.00     76.16
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.53      0.00      0.38      0.66      0.00     75.43
                all     23.54      0.00      0.49      1.10      0.00     74.87
                all     23.54      0.00      0.40      0.46      0.00     75.60
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.02      0.00      0.85      0.10      0.00     76.02
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.50      0.00      0.32      0.00      0.00     76.17
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     22.95      0.00      0.88      0.00      0.00     76.17
                all     23.51      0.00      0.31      0.00      0.00     76.18
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.56      0.00      0.41      0.00      0.00     76.02
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     22.92      0.00      0.91      0.00      0.00     76.17
                all     23.52      0.00      0.35      0.10      0.00     76.02
                all     23.53      0.00      0.40      0.16      0.00     75.91
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.58      0.00      0.34      0.13      0.00     75.95
                all     23.76      0.00      0.34      0.00      0.00     75.90
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.04      0.00      0.82      0.00      0.00     76.14
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.58      0.00      0.28      0.00      0.00     76.14
                all     23.55      0.00      0.26      0.00      0.00     76.18
                all     23.53      0.00      0.37      0.44      0.00     75.66
                all     22.72      0.00      1.27      0.53      0.00     75.48
                all     22.87      0.00      0.99      0.00      0.00     76.14
                all     22.88      0.00      0.97      0.00      0.00     76.15
                all     22.86      0.00      0.99      0.00      0.00     76.15
                all     22.84      0.00      1.00      0.00      0.00     76.16
                all     22.85      0.00      1.02      0.27      0.00     75.87
                all     22.84      0.00      1.15      1.00      0.00     75.01
                all     22.91      0.00      1.07      0.43      0.00     75.59
end------
                all      0.75      0.00      1.15      0.00      0.00     98.10
                all      0.55      0.00      2.38      0.03      0.00     97.05
                all      0.67      0.00      1.56      0.00      0.00     97.77
                all      0.68      0.00      1.55      0.00      0.00     97.76
                all      0.65      0.00      1.57      0.00      0.00     97.78
start----
                all     11.68      0.00      2.85      0.09      0.00     85.38
                all     23.27      0.00      0.57      0.00      0.00     76.15
                all     23.48      0.00      0.32      0.00      0.00     76.20
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.59      0.00      0.29      0.29      0.00     75.82
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.92      0.00      0.81      0.03      0.00     75.24
                all     19.72      0.00      2.01      1.69      0.00     76.58
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.51      0.00      0.35      0.00      0.00     76.13
                all     23.52      0.00      0.32      0.00      0.00     76.16
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.22      0.00      0.63      0.00      0.00     76.14
                all     23.18      0.00      0.68      0.00      0.00     76.14
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.49      0.00      0.34      0.00      0.00     76.17
                all     23.54      0.00      0.38      0.18      0.00     75.90
                all     23.52      0.00      0.35      0.00      0.00     76.13
                all     22.92      0.00      0.93      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.57      0.00      0.25      0.00      0.00     76.18
                all     23.54      0.00      0.31      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     22.90      0.00      0.96      0.00      0.00     76.14
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.55      0.00      0.26      0.00      0.00     76.18
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.57      0.00      0.44      0.00      0.00     75.99
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.14      0.00      0.71      0.00      0.00     76.16
                all     23.37      0.00      0.47      0.00      0.00     76.16
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.54      0.00      0.34      0.00      0.00     76.12
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     22.97      0.00      0.91      0.54      0.00     75.57
                all     23.56      0.00      0.50      0.93      0.00     75.01
                all     23.54      0.00      0.41      0.49      0.00     75.56
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     22.98      0.00      0.85      0.00      0.00     76.17
                all     23.52      0.00      0.37      0.32      0.00     75.79
                all     23.58      0.00      0.37      0.32      0.00     75.73
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.34      0.00      0.00     76.12
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.09      0.00      0.78      0.00      0.00     76.13
                all     23.56      0.00      0.43      0.52      0.00     75.49
                all     23.55      0.00      0.38      0.25      0.00     75.81
                all     23.53      0.00      0.29      0.00      0.00     76.18
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     22.97      0.00      0.87      0.00      0.00     76.16
                all     23.57      0.00      0.32      0.00      0.00     76.10
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.56      0.00      0.28      0.00      0.00     76.16
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     22.97      0.00      0.91      0.00      0.00     76.12
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.54      0.00      0.28      0.00      0.00     76.18
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.50      0.00      0.37      0.00      0.00     76.13
                all     22.94      0.00      0.90      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.56      0.00      0.29      0.00      0.00     76.15
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     22.99      0.00      0.87      0.00      0.00     76.14
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.58      0.00      0.47      1.06      0.00     74.89
                all     23.52      0.00      0.49      0.90      0.00     75.10
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     22.88      0.00      0.99      0.00      0.00     76.14
                all     23.53      0.00      0.32      0.00      0.00     76.14
                all     23.56      0.00      0.29      0.00      0.00     76.15
                all     23.55      0.00      0.41      0.77      0.00     75.28
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.00      0.00      0.87      0.00      0.00     76.13
                all     23.59      0.00      0.40      0.00      0.00     76.01
                all     23.55      0.00      0.35      0.25      0.00     75.85
                all     23.55      0.00      0.41      1.15      0.00     74.89
                all     23.56      0.00      0.32      0.12      0.00     76.00
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     22.95      0.00      0.90      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.55      0.00      0.28      0.00      0.00     76.17
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.53      0.00      0.34      0.00      0.00     76.13
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     22.78      0.00      1.06      0.00      0.00     76.16
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.58      0.00      0.27      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     22.93      0.00      0.93      0.00      0.00     76.15
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.53      0.00      0.32      0.00      0.00     76.14
                all     23.55      0.00      0.34      0.19      0.00     75.92
                all     23.38      0.00      0.68      0.82      0.00     75.11
                all     23.07      0.00      0.82      0.00      0.00     76.11
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     23.51      0.00      0.34      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.50      0.00      0.46      0.04      0.00     76.00
                all     22.81      0.00      1.05      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.52      0.00      0.29      0.00      0.00     76.19
                all     23.61      0.00      0.31      0.00      0.00     76.09
                all     23.84      0.00      0.63      0.01      0.00     75.51
                all     23.57      0.00      0.47      0.71      0.00     75.25
                all     22.97      0.00      0.88      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.57      0.00      0.28      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.22      0.00      0.62      0.00      0.00     76.16
                all     23.29      0.00      0.54      0.00      0.00     76.17
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.56      0.00      0.27      0.00      0.00     76.18
                all     22.90      0.00      0.97      0.00      0.00     76.13
                all     23.53      0.00      0.32      0.00      0.00     76.15
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.26      0.00      0.00     76.20
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     22.86      0.00      0.99      0.00      0.00     76.15
                all     23.53      0.00      0.50      0.00      0.00     75.96
                all     23.59      0.00      0.44      0.06      0.00     75.91
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.57      0.00      0.43      0.00      0.00     76.00
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.07      0.00      0.79      0.00      0.00     76.14
                all     23.47      0.00      0.37      0.00      0.00     76.16
                all     23.54      0.00      0.41      0.81      0.00     75.24
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     22.88      0.00      1.03      0.12      0.00     75.97
                all     23.53      0.00      0.47      1.06      0.00     74.94
                all     23.52      0.00      0.35      0.00      0.00     76.12
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     22.87      0.00      0.99      0.00      0.00     76.14
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     23.51      0.00      0.32      0.00      0.00     76.17
                all     22.87      0.00      0.99      0.00      0.00     76.15
                all     23.56      0.00      0.29      0.00      0.00     76.15
                all     23.54      0.00      0.34      0.00      0.00     76.12
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.57      0.00      0.29      0.00      0.00     76.14
                all     23.02      0.00      0.82      0.00      0.00     76.15
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.53      0.00      0.32      0.00      0.00     76.15
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     22.86      0.00      1.05      0.00      0.00     76.09
                all     23.93      0.00      0.57      0.01      0.00     75.48
                all     23.56      0.00      0.43      0.43      0.00     75.58
                all     23.52      0.00      0.52      1.12      0.00     74.85
                all     23.57      0.00      0.34      0.01      0.00     76.08
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     22.80      0.00      1.07      0.00      0.00     76.13
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     23.55      0.00      0.44      0.65      0.00     75.36
                all     23.53      0.00      0.29      0.00      0.00     76.18
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     22.97      0.00      0.90      0.00      0.00     76.13
                all     23.54      0.00      0.35      0.26      0.00     75.84
                all     23.55      0.00      0.47      0.90      0.00     75.08
                all     23.51      0.00      0.35      0.00      0.00     76.14
                all     23.56      0.00      0.29      0.00      0.00     76.15
                all     23.56      0.00      0.31      0.00      0.00     76.13
                all     22.81      0.00      1.03      0.00      0.00     76.16
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.58      0.00      0.29      0.00      0.00     76.13
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.32      0.00      0.00     76.14
                all     22.94      0.00      0.90      0.00      0.00     76.16
                all     23.59      0.00      0.40      0.00      0.00     76.01
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.54      0.00      0.31      0.00      0.00     76.15
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.46      0.00      0.41      0.00      0.00     76.13
                all     23.00      0.00      0.85      0.00      0.00     76.15
                all     23.53      0.00      0.32      0.00      0.00     76.15
                all     23.54      0.00      0.29      0.00      0.00     76.16
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     23.51      0.00      0.32      0.00      0.00     76.16
                all     22.92      0.00      0.93      0.00      0.00     76.15
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.54      0.00      0.29      0.00      0.00     76.17
                all     23.55      0.00      0.41      0.56      0.00     75.48
                all     23.55      0.00      0.50      1.27      0.00     74.69
                all     23.55      0.00      0.44      1.13      0.00     74.87
                all     22.84      0.00      1.03      0.01      0.00     76.12
                all     23.55      0.00      0.32      0.00      0.00     76.12
                all     23.55      0.00      0.29      0.00      0.00     76.16
                all     23.56      0.00      0.32      0.00      0.00     76.12
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.55      0.00      0.27      0.00      0.00     76.19
                all     23.26      0.00      0.59      0.00      0.00     76.15
                all     23.19      0.00      0.66      0.00      0.00     76.15
                all     23.53      0.00      0.31      0.00      0.00     76.16
                all     23.56      0.00      0.29      0.00      0.00     76.15
                all     23.54      0.00      0.46      0.84      0.00     75.17
                all     23.56      0.00      0.40      0.46      0.00     75.59
                all     23.55      0.00      0.31      0.00      0.00     76.14
                all     22.93      0.00      0.91      0.00      0.00     76.16
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     23.52      0.00      0.31      0.00      0.00     76.17
                all     23.57      0.00      0.31      0.00      0.00     76.12
                all     23.52      0.00      0.34      0.00      0.00     76.14
                all     23.52      0.00      0.32      0.00      0.00     76.15
                all     22.89      0.00      0.96      0.00      0.00     76.15
                all     23.56      0.00      0.29      0.00      0.00     76.14
                all     23.57      0.00      0.31      0.00      0.00     76.12
                all     23.55      0.00      0.29      0.00      0.00     76.15
                all     23.51      0.00      0.35      0.00      0.00     76.14
                all     23.52      0.00      0.29      0.00      0.00     76.18
                all     23.07      0.00      0.78      0.00      0.00     76.14
                all     22.69      0.00      1.15      0.00      0.00     76.16
                all     22.85      0.00      1.00      0.00      0.00     76.15
                all     22.88      0.00      1.00      0.00      0.00     76.12
                all     22.94      0.00      0.88      0.00      0.00     76.18
                all     22.86      0.00      0.99      0.00      0.00     76.15
                all     22.82      0.00      1.09      0.37      0.00     75.72
                all     22.88      0.00      1.16      1.25      0.00     74.71
                all      9.92      0.00      1.78      0.87      0.00     87.43
end------
                all      0.06      0.00      0.09      0.01      0.00     99.84
                all      0.54      0.00      2.47      0.01      0.00     96.98
                all      0.55      0.00      1.68      0.00      0.00     97.77
                all      0.61      0.00      1.67      0.00      0.00     97.72
                all      0.56      0.00      1.69      0.00      0.00     97.75
start----
                all     24.80      0.00      5.95      0.10      0.00     69.14
                all     52.68      0.00      0.62      0.00      0.00     46.70
                all     52.79      0.00      0.72      0.00      0.00     46.49
                all     52.75      0.00      0.66      0.24      0.00     46.35
                all     38.44      0.00      2.53      9.67      0.00     49.36
                all     52.76      0.00      0.54      0.00      0.00     46.69
                all     52.74      0.00      0.59      0.00      0.00     46.67
                all     52.11      0.00      1.21      0.00      0.00     46.68
                all     52.84      0.00      0.46      0.00      0.00     46.70
                all     52.76      0.00      0.59      0.00      0.00     46.65
                all     52.28      0.00      1.07      0.00      0.00     46.64
                all     52.73      0.00      0.57      0.00      0.00     46.69
                all     52.57      0.00      0.75      0.00      0.00     46.68
                all     52.39      0.00      0.94      0.00      0.00     46.67
                all     52.81      0.00      0.49      0.00      0.00     46.70
                all     52.29      0.00      1.03      0.00      0.00     46.68
                all     52.84      0.00      0.49      0.00      0.00     46.67
                all     52.79      0.00      0.54      0.00      0.00     46.66
                all     52.19      0.00      1.10      0.00      0.00     46.71
                all     52.81      0.00      0.52      0.00      0.00     46.67
                all     52.79      0.00      0.54      0.00      0.00     46.66
                all     52.22      0.00      1.07      0.00      0.00     46.70
                all     52.83      0.00      0.53      0.00      0.00     46.65
                all     52.83      0.00      0.49      0.00      0.00     46.68
                all     52.23      0.00      1.15      0.13      0.00     46.49
                all     52.80      0.00      0.56      0.00      0.00     46.64
                all     52.84      0.00      0.49      0.00      0.00     46.67
                all     52.11      0.00      1.19      0.00      0.00     46.70
                all     52.79      0.00      0.53      0.00      0.00     46.68
                all     52.86      0.00      0.47      0.00      0.00     46.66
                all     52.15      0.00      1.30      0.65      0.00     45.91
                all     52.75      0.00      0.78      0.99      0.00     45.48
                all     52.47      0.00      1.06      1.16      0.00     45.30
                all     52.56      0.00      0.99      0.93      0.00     45.53
                all     52.81      0.00      0.63      1.30      0.00     45.26
                all     52.24      0.00      1.31      1.22      0.00     45.23
                all     52.89      0.00      0.60      0.71      0.00     45.79
                all     52.84      0.00      0.54      0.35      0.00     46.26
                all     52.13      0.00      1.19      0.00      0.00     46.67
                all     52.82      0.00      0.52      0.00      0.00     46.66
                all     52.81      0.00      0.52      0.00      0.00     46.68
                all     52.26      0.00      1.08      0.00      0.00     46.66
                all     52.79      0.00      0.54      0.00      0.00     46.67
                all     52.81      0.00      0.50      0.00      0.00     46.69
                all     52.21      0.00      1.10      0.00      0.00     46.69
                all     52.77      0.00      0.57      0.00      0.00     46.66
                all     52.81      0.00      0.50      0.00      0.00     46.69
                all     52.21      0.00      1.12      0.00      0.00     46.67
                all     52.78      0.00      0.54      0.00      0.00     46.67
                all     52.86      0.00      0.47      0.00      0.00     46.67
                all     52.12      0.00      1.18      0.00      0.00     46.70
                all     52.81      0.00      0.53      0.00      0.00     46.66
                all     52.28      0.00      1.05      0.00      0.00     46.68
                all     52.66      0.00      0.65      0.00      0.00     46.69
                all     52.85      0.00      0.50      0.00      0.00     46.65
                all     52.19      0.00      1.13      0.00      0.00     46.68
                all     52.78      0.00      0.52      0.00      0.00     46.70
                all     52.83      0.00      0.50      0.00      0.00     46.67
                all     52.13      0.00      1.34      0.62      0.00     45.91
                all     52.78      0.00      0.52      0.00      0.00     46.71
                all     52.83      0.00      0.54      0.00      0.00     46.62
                all     52.28      0.00      1.05      0.00      0.00     46.68
                all     52.87      0.00      0.59      0.00      0.00     46.54
                all     52.83      0.00      0.60      0.35      0.00     46.22
