
Linux 5.2.8200225+ (knl03.kisti.re.kr) 	05/30/2020 	_x86_64_	(272 CPU)

03:27:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:07:34 AM     all      0.52      0.00      0.30      0.09      0.00     99.10
04:08:17 AM     all      0.35      0.00      0.90      0.28      0.00     98.47
04:08:38 AM     all      0.43      0.00      1.24      0.38      0.00     97.94
04:08:58 AM     all      0.44      0.00      1.20      0.38      0.00     97.97
04:09:10 AM     all      0.51      0.00      1.18      0.38      0.00     97.92
04:09:20 AM     all      0.51      0.00      1.25      0.38      0.00     97.86
04:09:33 AM     all      0.51      0.00      1.27      0.38      0.00     97.84
04:09:44 AM     all      0.53      0.00      1.26      0.37      0.00     97.84
04:09:55 AM     all      0.52      0.00      1.24      0.38      0.00     97.86
04:10:06 AM     all      0.54      0.00      1.39      0.38      0.00     97.69
04:10:18 AM     all      0.54      0.00      1.26      0.38      0.00     97.83
04:10:29 AM     all      0.52      0.00      1.27      0.38      0.00     97.83
04:10:41 AM     all      0.52      0.00      1.29      0.38      0.00     97.81
04:10:54 AM     all      0.51      0.00      1.33      0.38      0.00     97.78
04:11:05 AM     all      0.52      0.00      1.28      0.38      0.00     97.82
04:11:23 AM     all     60.89      0.00      1.31      0.25      0.00     37.55
04:11:34 AM     all      0.52      0.00      0.91      0.25      0.00     98.33
04:11:39 AM     all      0.68      0.00      1.37      0.00      0.00     97.95
04:11:40 AM     all      1.10      0.00      0.45      0.00      0.00     98.45
04:11:41 AM     all      0.64      0.00      0.57      0.01      0.00     98.77
04:11:42 AM     all      0.66      0.00      0.67      0.08      0.00     98.59
04:11:43 AM     all      0.53      0.00      0.70      0.00      0.00     98.77
04:11:44 AM     all      0.37      0.00      0.46      0.00      0.00     99.18
04:11:45 AM     all      0.14      0.00      0.34      0.09      0.00     99.43
04:11:46 AM     all      0.04      0.00      0.46      0.04      0.00     99.47
04:11:47 AM     all      0.33      0.00      0.68      0.00      0.00     98.99
04:11:48 AM     all      0.26      0.00      0.75      0.00      0.00     98.99
04:11:49 AM     all      0.31      0.00      0.77      0.01      0.00     98.91
04:11:50 AM     all      0.28      0.00      0.81      0.00      0.00     98.91
04:11:51 AM     all      0.28      0.00      0.73      0.00      0.00     98.99
04:11:52 AM     all      0.28      0.00      0.72      0.00      0.00     99.00
04:11:53 AM     all      0.37      0.00      0.72      0.00      0.00     98.91
04:11:54 AM     all      0.64      0.00      0.54      0.00      0.00     98.81
04:11:55 AM     all      0.61      0.00      0.58      0.00      0.00     98.81
04:11:56 AM     all      0.55      0.00      0.66      0.00      0.00     98.79
04:11:57 AM     all      0.63      0.00      0.65      0.00      0.00     98.72
04:11:58 AM     all      0.30      0.00      0.45      0.00      0.00     99.25
04:11:59 AM     all      0.05      0.00      0.42      0.00      0.00     99.53
04:12:00 AM     all      0.16      0.00      0.33      0.00      0.00     99.51
04:12:01 AM     all      0.11      0.00      0.38      0.00      0.00     99.51
04:12:02 AM     all      0.06      0.00      0.42      0.00      0.00     99.52
04:12:03 AM     all      0.15      0.00      0.34      0.00      0.00     99.51
04:12:04 AM     all      0.16      0.00      0.39      0.00      0.00     99.45
04:12:05 AM     all      0.08      0.00      0.44      0.00      0.00     99.47
04:12:06 AM     all      0.14      0.00      0.33      0.00      0.00     99.53
04:12:07 AM     all      0.08      0.00      0.37      0.00      0.00     99.54
04:12:08 AM     all      0.08      0.00      0.44      0.02      0.00     99.46
04:12:09 AM     all      0.14      0.00      0.33      0.00      0.00     99.53
04:12:10 AM     all      0.07      0.00      0.36      0.03      0.00     99.54
04:12:11 AM     all      0.24      0.00      0.44      0.00      0.00     99.35
04:12:12 AM     all      0.45      0.00      0.38      0.00      0.00     99.16
04:12:13 AM     all      0.15      0.00      0.42      0.00      0.00     99.43
04:12:14 AM     all      0.11      0.00      0.45      0.00      0.00     99.43
04:12:15 AM     all      0.14      0.00      0.33      0.00      0.00     99.53
04:12:16 AM     all      0.04      0.00      0.39      0.00      0.00     99.56
04:12:17 AM     all      0.13      0.00      0.37      0.00      0.00     99.50
04:12:18 AM     all      0.15      0.00      0.33      0.00      0.00     99.53
04:12:19 AM     all      0.02      0.00      0.42      0.02      0.00     99.54
04:12:20 AM     all      0.14      0.00      0.35      0.00      0.00     99.51
04:12:21 AM     all      0.14      0.00      0.41      0.00      0.00     99.45
04:12:22 AM     all      0.04      0.00      0.39      0.03      0.00     99.54
04:12:23 AM     all      0.15      0.00      0.33      0.00      0.00     99.53
04:12:24 AM     all      0.11      0.00      0.39      0.01      0.00     99.48
04:12:25 AM     all      0.07      0.00      0.38      0.04      0.00     99.52
04:12:26 AM     all      0.15      0.00      0.32      0.00      0.00     99.53
04:12:27 AM     all      0.08      0.00      0.38      0.02      0.00     99.52
04:12:28 AM     all      0.24      0.00      0.69      0.02      0.00     99.05
04:12:29 AM     all      0.27      0.00      0.76      0.00      0.00     98.97
04:12:30 AM     all      0.27      0.00      0.76      0.00      0.00     98.97
04:12:31 AM     all      0.26      0.00      0.80      0.00      0.00     98.94
04:12:32 AM     all      0.28      0.00      0.84      0.00      0.00     98.88
04:12:33 AM     all      0.26      0.00      0.77      0.00      0.00     98.97
04:12:34 AM     all      0.27      0.00      0.78      0.00      0.00     98.95
04:12:35 AM     all      0.67      0.00      0.60      0.00      0.00     98.73
04:12:36 AM     all      0.67      0.00      0.61      0.00      0.00     98.72
04:12:37 AM     all      0.55      0.00      0.64      0.00      0.00     98.81
04:12:38 AM     all      0.32      0.00      0.75      0.00      0.00     98.94
04:12:39 AM     all      0.28      0.00      0.77      0.00      0.00     98.96
04:12:40 AM     all      0.26      0.00      0.76      0.00      0.00     98.98
04:12:41 AM     all      0.26      0.00      0.77      0.00      0.00     98.97
04:12:42 AM     all      0.42      0.00      0.81      0.00      0.00     98.76
04:12:43 AM     all      0.55      0.00      0.85      0.00      0.00     98.61
04:12:44 AM     all      0.62      0.00      0.79      0.00      0.00     98.59
04:12:45 AM     all      0.96      0.00      0.60      0.00      0.00     98.44
04:12:46 AM     all      0.80      0.00      0.63      0.00      0.00     98.58
04:12:47 AM     all      0.52      0.00      0.72      0.00      0.00     98.76
04:12:48 AM     all      0.27      0.00      0.74      0.00      0.00     99.00
04:12:49 AM     all      0.27      0.00      0.73      0.00      0.00     99.00
04:12:50 AM     all      0.27      0.00      0.75      0.00      0.00     98.98
04:12:51 AM     all      0.28      0.00      0.75      0.00      0.00     98.98
04:12:52 AM     all      0.28      0.00      0.73      0.00      0.00     98.99
04:12:53 AM     all      0.28      0.00      0.76      0.00      0.00     98.97
04:12:54 AM     all      0.53      0.00      0.68      0.00      0.00     98.79
04:12:55 AM     all      0.65      0.00      0.53      0.00      0.00     98.82
04:12:56 AM     all      0.55      0.00      0.62      0.00      0.00     98.84
04:12:57 AM     all      0.63      0.00      0.57      0.00      0.00     98.80
04:12:58 AM     all      0.64      0.00      0.56      0.00      0.00     98.80
04:12:59 AM     all      0.02      0.00      0.43      0.03      0.00     99.52
04:13:00 AM     all      0.36      0.00      0.71      0.00      0.00     98.94
04:13:01 AM     all      0.27      0.00      0.76      0.00      0.00     98.97
04:13:02 AM     all      0.29      0.00      0.79      0.00      0.00     98.92
04:13:03 AM     all      0.28      0.00      0.75      0.00      0.00     98.98
04:13:04 AM     all      0.27      0.00      0.74      0.00      0.00     98.99
04:13:05 AM     all      0.28      0.00      0.75      0.00      0.00     98.97
04:13:06 AM     all      0.40      0.00      0.67      0.00      0.00     98.93
04:13:07 AM     all      0.66      0.00      0.53      0.00      0.00     98.81
04:13:08 AM     all      0.65      0.00      0.58      0.03      0.00     98.74
04:13:09 AM     all      0.44      0.00      0.82      0.02      0.00     98.72
04:13:10 AM     all      0.26      0.00      0.76      0.00      0.00     98.98
04:13:11 AM     all      0.27      0.00      0.76      0.00      0.00     98.98
04:13:12 AM     all      0.28      0.00      0.78      0.00      0.00     98.94
04:13:13 AM     all      0.27      0.00      0.76      0.00      0.00     98.97
04:13:14 AM     all      0.27      0.00      0.76      0.00      0.00     98.97
04:13:15 AM     all      0.36      0.00      0.78      0.00      0.00     98.86
04:13:16 AM     all      0.91      0.00      0.64      0.00      0.00     98.45
04:13:17 AM     all      0.91      0.00      0.63      0.00      0.00     98.46
04:13:18 AM     all      0.55      0.00      0.70      0.00      0.00     98.75
04:13:19 AM     all      0.65      0.00      0.57      0.00      0.00     98.78
04:13:20 AM     all      0.26      0.00      0.42      0.00      0.00     99.33
04:13:21 AM     all      0.03      0.00      0.42      0.00      0.00     99.55
04:13:22 AM     all      0.15      0.00      0.34      0.00      0.00     99.51
04:13:23 AM     all      0.10      0.00      0.37      0.00      0.00     99.53
04:13:24 AM     all      0.07      0.00      0.39      0.00      0.00     99.54
04:13:25 AM     all      0.15      0.00      0.35      0.00      0.00     99.50
04:13:26 AM     all      0.10      0.00      0.39      0.02      0.00     99.49
04:13:27 AM     all      0.08      0.00      0.41      0.01      0.00     99.49
04:13:28 AM     all      0.15      0.00      0.33      0.00      0.00     99.52
04:13:29 AM     all      0.07      0.00      0.36      0.00      0.00     99.57
04:13:30 AM     all      0.23      0.00      0.66      0.00      0.00     99.11
04:13:31 AM     all      0.26      0.00      0.76      0.00      0.00     98.98
04:13:32 AM     all      0.30      0.00      0.82      0.00      0.00     98.87
04:13:33 AM     all      0.28      0.00      0.81      0.00      0.00     98.91
04:13:34 AM     all      0.26      0.00      0.76      0.00      0.00     98.98
04:13:35 AM     all      0.26      0.00      0.75      0.00      0.00     99.00
04:13:36 AM     all      0.28      0.00      0.76      0.00      0.00     98.96
04:13:37 AM     all      0.64      0.00      0.54      0.00      0.00     98.82
04:13:38 AM     all      0.65      0.00      0.56      0.00      0.00     98.80
04:13:39 AM     all      0.60      0.00      0.64      0.03      0.00     98.74
04:13:40 AM     all      0.68      0.00      0.60      0.00      0.00     98.72
04:13:41 AM     all      0.39      0.00      0.46      0.00      0.00     99.15
04:13:42 AM     all      0.16      0.00      0.52      0.00      0.00     99.31
04:13:43 AM     all      0.29      0.00      0.73      0.00      0.00     98.98
04:13:44 AM     all      0.28      0.00      0.76      0.00      0.00     98.96
04:13:45 AM     all      0.27      0.00      0.74      0.00      0.00     98.98
04:13:46 AM     all      0.30      0.00      0.75      0.00      0.00     98.95
04:13:47 AM     all      0.56      0.00      0.82      0.00      0.00     98.62
04:13:48 AM     all      0.58      0.00      0.82      0.00      0.00     98.61
04:13:49 AM     all      0.77      0.00      0.70      0.00      0.00     98.53
04:13:50 AM     all      0.95      0.00      0.59      0.00      0.00     98.46
04:13:51 AM     all      0.64      0.00      0.61      0.00      0.00     98.75
04:13:52 AM     all      0.42      0.00      0.78      0.00      0.00     98.80
04:13:53 AM     all      0.27      0.00      0.74      0.00      0.00     98.98
04:13:54 AM     all      0.27      0.00      0.74      0.00      0.00     98.99
04:13:55 AM     all      0.29      0.00      0.75      0.00      0.00     98.96
04:13:56 AM     all      0.26      0.00      0.73      0.00      0.00     99.00
04:13:57 AM     all      0.27      0.00      0.75      0.00      0.00     98.98
04:13:58 AM     all      0.30      0.00      0.76      0.00      0.00     98.94
04:13:59 AM     all      0.67      0.00      0.59      0.00      0.00     98.75
04:14:00 AM     all      0.63      0.00      0.57      0.00      0.00     98.80
04:14:01 AM     all      0.51      0.00      0.67      0.00      0.00     98.82
04:14:02 AM     all      0.30      0.00      0.78      0.00      0.00     98.92
04:14:03 AM     all      0.25      0.00      0.78      0.00      0.00     98.97
04:14:04 AM     all      0.28      0.00      0.75      0.00      0.00     98.97
04:14:05 AM     all      0.27      0.00      0.77      0.00      0.00     98.95
04:14:06 AM     all      0.29      0.00      0.80      0.00      0.00     98.91
04:14:07 AM     all      0.27      0.00      0.75      0.00      0.00     98.98
04:14:08 AM     all      0.47      0.00      0.65      0.00      0.00     98.88
04:14:09 AM     all      0.65      0.00      0.56      0.00      0.00     98.79
04:14:10 AM     all      0.57      0.00      0.61      0.00      0.00     98.81
04:14:11 AM     all      0.41      0.00      0.74      0.00      0.00     98.85
04:14:12 AM     all      0.28      0.00      0.76      0.00      0.00     98.96
04:14:13 AM     all      0.31      0.00      0.78      0.00      0.00     98.91
04:14:14 AM     all      0.28      0.00      0.81      0.00      0.00     98.91
04:14:15 AM     all      0.26      0.00      0.74      0.00      0.00     99.00
04:14:16 AM     all      0.26      0.00      0.75      0.00      0.00     99.00
04:14:17 AM     all      0.28      0.00      0.76      0.00      0.00     98.96
04:14:18 AM     all      0.65      0.00      0.55      0.00      0.00     98.80
04:14:19 AM     all      0.62      0.00      0.57      0.00      0.00     98.81
04:14:20 AM     all      0.74      0.00      0.69      0.00      0.00     98.56
04:14:21 AM     all      0.58      0.00      0.80      0.00      0.00     98.62
04:14:22 AM     all      0.55      0.00      0.82      0.00      0.00     98.63
04:14:23 AM     all      0.54      0.00      0.85      0.00      0.00     98.60
04:14:24 AM     all      0.55      0.00      0.83      0.00      0.00     98.62
04:14:25 AM     all      0.55      0.00      0.81      0.00      0.00     98.63
04:14:26 AM     all      0.55      0.00      0.82      0.00      0.00     98.62
04:14:27 AM     all      0.59      0.00      0.81      0.00      0.00     98.60
04:14:28 AM     all      0.97      0.00      0.57      0.00      0.00     98.45
04:14:29 AM     all      0.82      0.00      0.62      0.08      0.00     98.48
04:14:30 AM     all      0.53      0.00      0.67      0.00      0.00     98.80
04:14:31 AM     all      0.28      0.00      0.81      0.00      0.00     98.91
04:14:32 AM     all      0.29      0.00      0.79      0.00      0.00     98.92
04:14:33 AM     all      0.28      0.00      0.75      0.00      0.00     98.97
04:14:34 AM     all      0.28      0.00      0.76      0.00      0.00     98.96
04:14:35 AM     all      0.27      0.00      0.74      0.00      0.00     98.98
04:14:36 AM     all      0.30      0.00      0.72      0.00      0.00     98.98
04:14:37 AM     all      0.56      0.00      0.62      0.00      0.00     98.82
04:14:38 AM     all      0.67      0.00      0.60      0.00      0.00     98.74
04:14:39 AM     all      0.56      0.00      0.60      0.00      0.00     98.84
04:14:40 AM     all      0.53      0.00      8.10      0.00      0.00     91.36
04:14:41 AM     all      0.57      0.00     10.39      0.64      0.00     88.40
04:14:42 AM     all      0.23      0.00      2.68      3.63      0.00     93.45
04:14:43 AM     all      0.13      0.00      1.78      4.53      0.00     93.55
04:14:44 AM     all      0.16      0.00      1.85      4.83      0.00     93.17
04:14:45 AM     all      0.11      0.00      1.35      5.37      0.00     93.17
04:14:46 AM     all      0.07      0.00      1.01      6.19      0.00     92.73
04:14:47 AM     all      0.07      0.00      1.01      6.33      0.00     92.59
04:14:48 AM     all      0.07      0.00      0.96      7.22      0.00     91.74
04:14:49 AM     all      0.09      0.00      1.01      7.35      0.00     91.55
04:14:50 AM     all      0.06      0.00      0.81      7.43      0.00     91.70
04:14:51 AM     all      0.11      0.00      0.91      6.60      0.00     92.38
04:14:52 AM     all      0.06      0.00      0.40      0.18      0.00     99.37
04:14:53 AM     all      0.05      0.00      0.44      0.01      0.00     99.49
04:14:54 AM     all      0.02      0.00      0.37      0.02      0.00     99.60
04:14:55 AM     all      0.03      0.00      0.39      0.02      0.00     99.56
04:14:56 AM     all      0.03      0.00      0.40      0.00      0.00     99.56
04:14:57 AM     all      0.02      0.00      0.37      0.03      0.00     99.58
04:14:58 AM     all      0.23      0.00      0.15      0.00      0.00     99.62
04:14:59 AM     all      0.46      0.00      0.18      0.00      0.00     99.36
04:15:14 AM     all      0.08      0.00      0.44      0.02      0.00     99.46
04:15:15 AM     all      0.55      0.00      0.28      0.00      0.00     99.17
04:15:16 AM     all      0.53      0.00      0.28      0.00      0.00     99.19
04:15:17 AM     all      0.54      0.00      0.27      0.00      0.00     99.19
04:15:18 AM     all      0.46      0.00      0.34      0.00      0.00     99.20
04:15:19 AM     all     80.30      0.00      0.64      0.00      0.00     19.06
04:15:21 AM     all     99.66      0.00      0.34      0.00      0.00      0.00
04:15:23 AM     all     99.48      0.00      0.52      0.00      0.00      0.00
04:15:25 AM     all     99.44      0.00      0.56      0.00      0.00      0.00
04:15:27 AM     all     99.48      0.00      0.52      0.00      0.00      0.00
04:15:28 AM     all     98.40      0.00      0.39      0.00      0.00      1.21
04:15:29 AM     all     88.74      0.00      0.41      0.00      0.00     10.85
04:15:30 AM     all     33.47      0.00      0.31      0.00      0.00     66.22
04:15:31 AM     all      0.95      0.00      0.25      0.00      0.00     98.80
04:15:32 AM     all      0.78      0.00      0.75      0.00      0.00     98.46
04:15:33 AM     all      0.63      0.00      4.24      3.76      0.00     91.37
04:15:34 AM     all      0.62      0.00      2.03      5.69      0.00     91.66
04:15:35 AM     all      0.64      0.00      2.10      6.05      0.00     91.21
04:15:36 AM     all      0.59      0.00      1.72      6.55      0.00     91.15
04:15:37 AM     all      0.38      0.00      1.07      7.13      0.00     91.42
04:15:38 AM     all      0.08      0.00      1.02      7.40      0.00     91.49
04:15:39 AM     all      0.08      0.00      1.00      7.91      0.00     91.01
04:15:40 AM     all      0.07      0.00      0.79      8.12      0.00     91.02
04:15:41 AM     all      0.06      0.00      0.82      8.11      0.00     91.00
04:15:42 AM     all      0.05      0.00      0.91      8.23      0.00     90.81
04:15:43 AM     all      0.06      0.00      0.74      6.82      0.00     92.39
04:15:44 AM     all      0.03      0.00      0.41      0.01      0.00     99.55
04:15:45 AM     all      0.03      0.00      0.39      0.07      0.00     99.52
04:15:46 AM     all      0.14      0.00      0.39      0.12      0.00     99.34
04:15:47 AM     all      0.34      0.00      0.42      0.00      0.00     99.24
04:16:03 AM     all      0.06      0.00      0.45      0.01      0.00     99.49
04:16:04 AM     all      0.63      0.00      0.38      0.00      0.00     99.00
04:16:05 AM     all      0.62      0.00      0.34      0.00      0.00     99.04
04:16:06 AM     all      0.53      0.00      0.29      0.00      0.00     99.17
04:16:07 AM     all      2.52      0.00      0.76      0.01      0.00     96.71
04:16:09 AM     all     99.62      0.00      0.38      0.00      0.00      0.00
04:16:11 AM     all     99.19      0.00      0.81      0.00      0.00      0.00
04:16:25 AM     all     48.12      0.00     23.48      0.29      0.00     28.10
04:17:51 AM     all      0.19      0.00      1.18      0.02      0.00     98.62
04:17:52 AM     all      0.20      0.00      3.46      0.00      0.00     96.34
04:17:53 AM     all      0.22      0.00      3.47      0.00      0.00     96.31
04:17:54 AM     all      0.21      0.00      4.24      0.00      0.00     95.54
04:17:55 AM     all      0.21      0.00      4.29      0.00      0.00     95.50
04:17:56 AM     all      0.21      0.00      4.43      0.00      0.00     95.36
04:17:57 AM     all      0.21      0.00      5.87      0.00      0.00     93.92
04:17:58 AM     all      0.20      0.00      6.41      0.00      0.00     93.40
04:17:59 AM     all      0.20      0.00      6.44      0.00      0.00     93.36
04:18:00 AM     all      0.21      0.00      6.44      0.00      0.00     93.35
04:18:01 AM     all      0.18      0.00      6.51      0.00      0.00     93.30
04:18:02 AM     all      0.20      0.00      6.49      0.00      0.00     93.31
04:18:03 AM     all      0.20      0.00      7.18      0.00      0.00     92.62
04:18:04 AM     all      0.20      0.00      8.16      0.00      0.00     91.63
04:18:05 AM     all      0.20      0.00      8.43      0.00      0.00     91.36
04:18:06 AM     all      0.20      0.00      8.70      0.00      0.00     91.10
04:18:07 AM     all      0.22      0.00     10.96      0.00      0.00     88.82
04:18:08 AM     all      0.24      0.00     11.02      0.00      0.00     88.75
04:18:09 AM     all      0.20      0.00     11.03      0.00      0.00     88.77
04:18:10 AM     all      0.21      0.00     11.02      0.00      0.00     88.77
04:18:11 AM     all      0.23      0.00     11.25      0.00      0.00     88.52
04:18:12 AM     all      0.24      0.00     12.02      0.00      0.00     87.73
04:18:13 AM     all      0.41      0.00     10.26      0.79      0.00     88.54
04:18:14 AM     all      0.61      0.00      2.07      4.72      0.00     92.60
04:18:15 AM     all      0.62      0.00      1.70      5.79      0.00     91.89
04:18:16 AM     all      0.53      0.00      1.19      6.21      0.00     92.07
04:18:17 AM     all      0.57      0.00      1.26      5.69      0.00     92.48
04:18:18 AM     all      0.58      0.00      1.23      5.69      0.00     92.50
04:18:19 AM     all      0.06      0.00      0.89      5.87      0.00     93.18
04:18:20 AM     all      0.07      0.00      0.84      5.69      0.00     93.40
04:18:21 AM     all      0.04      0.00      0.54      2.53      0.00     96.89
04:18:22 AM     all      0.03      0.00      0.48      1.60      0.00     97.89
04:18:23 AM     all      0.03      0.00      0.41      1.24      0.00     98.32
04:18:24 AM     all      0.03      0.00      0.39      1.04      0.00     98.54
04:18:25 AM     all      0.03      0.00      0.36      1.04      0.00     98.57
04:18:26 AM     all      0.03      0.00      0.35      0.58      0.00     99.05
04:18:27 AM     all      0.07      0.00      0.23      0.18      0.00     99.51
04:18:28 AM     all      0.34      0.00      0.13      0.00      0.00     99.54
04:18:29 AM     all      0.07      0.00      0.10      0.00      0.00     99.83
04:18:48 AM     all      0.05      0.00      0.44      0.01      0.00     99.50
04:18:49 AM     all      0.55      0.00      0.28      0.00      0.00     99.16
04:18:50 AM     all      0.57      0.00      0.26      0.00      0.00     99.17
04:18:51 AM     all      0.54      0.00      0.28      0.00      0.00     99.18
04:18:52 AM     all      4.45      0.00      0.87      0.00      0.00     94.67
04:19:03 AM     all     93.49      0.00      0.81      0.00      0.00      5.70
04:19:04 AM     all      0.90      0.00      0.28      0.00      0.00     98.82
04:19:05 AM     all      0.86      0.00      0.32      0.00      0.00     98.82
04:19:06 AM     all      0.61      0.00      0.58      0.00      0.00     98.81
04:19:07 AM     all      0.60      0.00      0.59      0.00      0.00     98.82
04:19:08 AM     all      0.31      0.00      0.53      0.00      0.00     99.16
04:19:09 AM     all      0.09      0.00      0.39      0.00      0.00     99.52
04:19:10 AM     all      0.09      0.00      0.38      0.00      0.00     99.53
04:19:11 AM     all      0.09      0.00      0.38      0.00      0.00     99.53
04:19:12 AM     all      0.12      0.00      1.43      4.31      0.00     94.14
04:19:13 AM     all      0.26      0.00      0.72      2.29      0.00     96.72
04:19:14 AM     all      0.25      0.00      0.12      0.00      0.00     99.63
04:19:19 AM     all      0.14      0.00      0.40      0.00      0.00     99.45
04:19:20 AM     all      0.53      0.00      0.31      0.00      0.00     99.16
04:19:21 AM     all      0.55      0.00      0.29      0.00      0.00     99.16
04:19:22 AM     all      0.53      0.00      0.30      0.00      0.00     99.17
04:19:23 AM     all      7.54      0.00      0.78      0.01      0.00     91.67
04:19:25 AM     all     99.68      0.00      0.32      0.00      0.00      0.00
04:19:27 AM     all     99.67      0.00      0.33      0.00      0.00      0.00
04:19:29 AM     all     99.67      0.00      0.33      0.00      0.00      0.00
04:19:31 AM     all     99.67      0.00      0.33      0.00      0.00      0.00
04:19:32 AM     all     99.13      0.00      0.68      0.00      0.00      0.18
04:19:43 AM     all     20.84      0.00     60.10      0.00      0.00     19.06
04:21:26 AM     all      0.16      0.00      1.85      0.78      0.00     97.21
04:21:38 AM     all      0.18      0.00      1.89      0.76      0.00     97.17
04:21:39 AM     all      0.34      0.00      1.86      0.04      0.00     97.76
04:21:40 AM     all      0.20      0.00      1.94      0.02      0.00     97.84
04:21:41 AM     all      0.24      0.00      2.48      0.00      0.00     97.27
04:21:43 AM     all      0.22      0.00      2.11      0.00      0.00     97.68
04:21:45 AM     all      0.21      0.00      2.25      0.00      0.00     97.54
04:21:47 AM     all      0.20      0.00      2.50      0.00      0.00     97.30
04:21:49 AM     all      0.22      0.00      2.57      0.00      0.00     97.21
04:21:51 AM     all      0.21      0.00      2.58      0.00      0.00     97.20
04:21:53 AM     all      0.22      0.00      2.62      0.00      0.00     97.16
04:21:55 AM     all      0.21      0.00      2.61      0.00      0.00     97.18
04:21:57 AM     all      0.22      0.00      2.60      0.00      0.00     97.18
04:21:59 AM     all      0.22      0.00      2.59      0.00      0.00     97.18
04:22:01 AM     all      0.23      0.00      2.61      0.00      0.00     97.16
04:22:03 AM     all      0.22      0.00      2.67      0.00      0.00     97.11
04:22:05 AM     all      0.22      0.00      2.63      0.00      0.00     97.15
04:22:07 AM     all      0.22      0.00      2.67      0.00      0.00     97.11
04:22:09 AM     all      0.22      0.00      2.66      0.00      0.00     97.12
04:22:11 AM     all      0.22      0.00      2.67      0.00      0.00     97.11
04:22:13 AM     all      0.22      0.00      2.61      0.00      0.00     97.17
04:22:15 AM     all      0.22      0.00      2.59      0.00      0.00     97.19
04:22:17 AM     all      0.21      0.00      2.60      0.00      0.00     97.19
04:22:19 AM     all      0.21      0.00      2.66      0.00      0.00     97.12
04:22:23 AM     all      0.22      0.00      2.56      0.00      0.00     97.23
04:22:25 AM     all      0.22      0.00      2.62      0.00      0.00     97.16
04:22:27 AM     all      0.21      0.00      2.69      0.00      0.00     97.10
04:22:29 AM     all      0.25      0.00      3.41      0.00      0.00     96.34
04:22:31 AM     all      0.23      0.00      6.16      0.00      0.00     93.61
04:22:32 AM     all      0.58      0.00      3.89      4.46      0.00     91.07
04:22:33 AM     all      0.82      0.00      0.37      0.00      0.00     98.81
04:22:34 AM     all      0.62      0.00      0.35      0.00      0.00     99.03
04:22:36 AM     all      0.47      0.00      0.52      0.06      0.00     98.95
04:22:37 AM     all      0.53      0.00      0.29      0.00      0.00     99.17
04:22:38 AM     all      0.49      0.00      0.33      0.10      0.00     99.08
04:22:44 AM     all      0.28      0.00      0.98      0.03      0.00     98.72
04:22:49 AM     all      0.29      0.00      1.06      0.22      0.00     98.42
04:22:59 AM     all      0.29      0.00      1.11      0.26      0.00     98.34
04:23:09 AM     all      0.30      0.00      1.11      0.28      0.00     98.31
04:23:20 AM     all      0.30      0.00      1.11      0.18      0.00     98.41
04:23:30 AM     all      0.27      0.00      1.15      0.20      0.00     98.38
04:23:40 AM     all      0.27      0.00      1.12      0.17      0.00     98.44
04:23:50 AM     all      0.28      0.00      1.13      0.17      0.00     98.42
04:24:01 AM     all      0.28      0.00      1.13      0.18      0.00     98.41
04:24:11 AM     all      0.28      0.00      1.12      0.07      0.00     98.52
04:24:14 AM     all      8.48      0.00      1.24      0.00      0.00     90.28
04:24:16 AM     all     99.43      0.00      0.57      0.00      0.00      0.00
04:24:18 AM     all     99.45      0.00      0.55      0.00      0.00      0.00
04:24:20 AM     all     99.44      0.00      0.56      0.00      0.00      0.00
04:24:22 AM     all     99.43      0.00      0.57      0.00      0.00      0.00
04:24:24 AM     all     96.13      0.00      0.58      0.00      0.00      3.29
04:24:25 AM     all     88.66      0.00      0.38      0.00      0.00     10.96
04:24:26 AM     all     23.36      0.00      0.31      0.00      0.00     76.33
04:24:27 AM     all      0.90      0.00      0.29      0.00      0.00     98.81
04:24:28 AM     all      0.46      0.00      0.76      0.00      0.00     98.78
04:24:30 AM     all      0.25      0.00      2.44      0.00      0.00     97.31
04:24:32 AM     all      0.22      0.00      2.41      0.00      0.00     97.37
04:24:34 AM     all      0.21      0.00      2.48      0.00      0.00     97.30
04:24:36 AM     all      0.21      0.00      2.46      0.00      0.00     97.33
04:24:38 AM     all      0.20      0.00      2.44      0.00      0.00     97.36
04:24:40 AM     all      0.21      0.00      2.45      0.00      0.00     97.34
04:24:43 AM     all      0.23      0.00      2.36      0.00      0.00     97.41
04:24:46 AM     all      0.21      0.00      2.50      0.00      0.00     97.29
04:24:48 AM     all      0.20      0.00      2.50      0.00      0.00     97.30
04:24:50 AM     all      0.21      0.00      2.51      0.00      0.00     97.28
04:24:53 AM     all      0.22      0.00      2.41      0.00      0.00     97.37
04:24:55 AM     all      0.22      0.00      2.59      0.00      0.00     97.19
04:24:57 AM     all      0.20      0.00      2.58      0.00      0.00     97.22
04:24:59 AM     all      0.20      0.00      2.71      0.00      0.00     97.10
04:25:02 AM     all      0.23      0.00      2.64      0.02      0.00     97.11
04:25:04 AM     all      0.24      0.00      2.78      0.00      0.00     96.98
04:25:06 AM     all      0.22      0.00      2.70      0.00      0.00     97.08
04:25:08 AM     all      0.22      0.00      2.77      0.00      0.00     97.01
04:25:10 AM     all      0.23      0.00      2.71      0.00      0.00     97.06
