
Linux 5.2.8org200301+ (knl03.kisti.re.kr) 	05/30/2020 	_x86_64_	(272 CPU)

01:06:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:28:52 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
01:28:53 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
01:28:54 AM     all      0.35      0.00     31.48      0.00      0.00     68.17
01:28:55 AM     all      0.12      0.00     15.10      0.01      0.00     84.77
01:28:56 AM     all      0.20      0.00      2.44      0.00      0.00     97.36
01:28:57 AM     all      0.03      0.00      0.46      0.00      0.00     99.51
end------
01:28:58 AM     all      0.09      0.00      0.32      0.00      0.00     99.58
01:28:59 AM     all      0.16      0.00      0.46      0.00      0.00     99.38
01:29:00 AM     all      0.17      0.00      0.50      0.00      0.00     99.32
01:29:01 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
start----
01:29:02 AM     all     28.37      0.00      0.65      0.00      0.00     70.97
01:29:04 AM     all     99.20      0.00      0.80      0.00      0.00      0.00
01:29:06 AM     all     99.14      0.00      0.86      0.00      0.00      0.00
01:29:08 AM     all     99.31      0.00      0.69      0.00      0.00      0.00
01:29:10 AM     all     99.37      0.00      0.60      0.00      0.00      0.03
01:29:11 AM     all     98.31      0.00      0.96      0.00      0.00      0.73
01:29:12 AM     all     91.20      0.00      0.68      0.00      0.00      8.12
01:29:13 AM     all     71.95      0.00      0.14      0.00      0.00     27.91
01:29:14 AM     all      4.63      0.00      0.08      0.00      0.00     95.29
01:29:15 AM     all      0.42      0.00      0.14      0.00      0.00     99.44
01:29:16 AM     all      0.22      0.00      0.25      0.00      0.00     99.53
01:29:17 AM     all      0.21      0.00     19.06      0.00      0.00     80.72
01:29:18 AM     all      0.13      0.00     14.21      0.00      0.00     85.66
01:29:19 AM     all      0.13      0.00      1.50      0.00      0.00     98.37
01:29:20 AM     all      0.05      0.00      0.57      0.00      0.00     99.37
end------
01:29:21 AM     all      0.08      0.00      0.28      0.01      0.00     99.64
01:29:22 AM     all      0.18      0.00      0.51      0.00      0.00     99.31
01:29:23 AM     all      0.12      0.00      0.51      0.00      0.00     99.36
01:29:24 AM     all      0.13      0.00      0.44      0.00      0.00     99.43
start----
01:29:25 AM     all     16.26      0.00      0.71      0.01      0.00     83.02
01:29:27 AM     all     99.69      0.00      0.31      0.00      0.00      0.00
01:29:29 AM     all     99.30      0.00      0.70      0.00      0.00      0.00
01:29:31 AM     all     99.14      0.00      0.86      0.00      0.00      0.00
01:29:33 AM     all     99.28      0.00      0.72      0.00      0.00      0.00
01:29:35 AM     all     97.73      0.00      0.62      0.00      0.00      1.65
01:29:36 AM     all     82.86      0.00      0.53      0.00      0.00     16.62
01:29:37 AM     all     25.85      0.00      0.09      0.00      0.00     74.06
01:29:38 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
01:29:39 AM     all      0.26      0.00      0.31      0.00      0.00     99.43
01:29:40 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:29:41 AM     all      0.10      0.00      0.36      0.01      0.00     99.53
01:29:42 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:29:43 AM     all      0.12      0.00      0.44      0.00      0.00     99.44
01:29:44 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:29:45 AM     all      0.09      0.00      0.38      0.00      0.00     99.54
01:29:46 AM     all      0.12      0.00      0.43      0.00      0.00     99.44
01:29:47 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:29:48 AM     all      0.09      0.00      0.36      0.00      0.00     99.54
01:29:49 AM     all      0.13      0.00      0.43      0.00      0.00     99.43
01:29:50 AM     all      0.08      0.00      0.36      0.00      0.00     99.55
01:29:51 AM     all      0.07      0.00      0.45      0.00      0.00     99.48
01:29:52 AM     all      0.22      0.00      8.98      0.05      0.00     90.75
01:29:53 AM     all      0.25      0.00     43.94      0.03      0.00     55.77
01:29:54 AM     all      0.15      0.00      1.80      0.00      0.00     98.05
01:29:55 AM     all      0.16      0.00      1.45      0.00      0.00     98.39
end------
01:29:56 AM     all      0.05      0.00      0.46      0.00      0.00     99.49
01:29:57 AM     all      0.12      0.00      0.49      0.00      0.00     99.39
01:29:58 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
01:29:59 AM     all      0.16      0.00      0.49      0.00      0.00     99.34
01:30:00 AM     all      0.17      0.00      0.47      0.00      0.00     99.36
start----
01:30:01 AM     all     10.71      0.00      0.70      0.01      0.00     88.58
01:30:03 AM     all     99.11      0.00      0.89      0.00      0.00      0.00
01:30:05 AM     all     99.07      0.00      0.93      0.00      0.00      0.00
01:30:07 AM     all     99.41      0.00      0.59      0.00      0.00      0.00
01:30:09 AM     all     99.56      0.00      0.37      0.00      0.00      0.06
01:30:10 AM     all     99.40      0.00      0.50      0.00      0.00      0.10
01:30:11 AM     all     94.38      0.00      0.71      0.00      0.00      4.91
01:30:12 AM     all     77.61      0.00      0.38      0.00      0.00     22.01
01:30:13 AM     all      8.69      0.00      0.08      0.00      0.00     91.22
01:30:14 AM     all      0.39      0.00      0.07      0.00      0.00     99.55
01:30:15 AM     all      0.19      0.00      0.38      0.00      0.00     99.43
01:30:16 AM     all      0.24      0.00     13.31      0.13      0.00     86.31
01:30:19 AM     all      0.09      0.00     11.34      2.53      0.00     86.04
01:30:20 AM     all      0.16      0.00      2.49      0.00      0.00     97.35
01:30:21 AM     all      0.14      0.00      1.39      0.00      0.00     98.47
end------
01:30:22 AM     all      0.04      0.00      0.49      0.00      0.00     99.47
01:30:23 AM     all      0.15      0.00      0.56      0.00      0.00     99.29
01:30:24 AM     all      0.16      0.00      0.75      0.00      0.00     99.09
01:30:25 AM     all      0.16      0.00      0.75      0.00      0.00     99.09
01:30:26 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
start----
01:30:27 AM     all     15.40      0.00      0.59      0.00      0.00     84.00
01:30:29 AM     all     99.37      0.00      0.63      0.00      0.00      0.00
01:30:31 AM     all     99.40      0.00      0.60      0.00      0.00      0.00
01:30:33 AM     all     99.44      0.00      0.48      0.00      0.00      0.09
01:30:34 AM     all     99.50      0.00      0.43      0.00      0.00      0.07
01:30:35 AM     all     99.44      0.00      0.50      0.00      0.00      0.06
01:30:36 AM     all     98.21      0.00      0.64      0.00      0.00      1.15
01:30:37 AM     all     96.37      0.00      0.35      0.00      0.00      3.28
01:30:38 AM     all     87.52      0.00      0.17      0.00      0.00     12.31
01:30:39 AM     all     40.76      0.00      0.12      0.00      0.00     59.12
01:30:40 AM     all      0.42      0.00      0.14      0.00      0.00     99.43
01:30:41 AM     all      0.27      0.00      0.19      0.00      0.00     99.54
01:30:42 AM     all      0.23      0.00     20.83      0.00      0.00     78.94
01:30:43 AM     all      0.14      0.00     23.55      0.54      0.00     75.77
01:30:44 AM     all      0.13      0.00      1.85      0.00      0.00     98.02
01:30:45 AM     all      0.17      0.00      2.32      0.00      0.00     97.51
01:30:46 AM     all      0.08      0.00      0.88      0.07      0.00     98.96
end------
01:30:47 AM     all      0.03      0.00      0.52      0.00      0.00     99.45
01:30:48 AM     all      0.13      0.00      0.59      0.01      0.00     99.28
01:30:49 AM     all      0.14      0.00      0.45      0.00      0.00     99.41
01:30:50 AM     all      0.18      0.00      0.51      0.00      0.00     99.31
01:30:51 AM     all      0.14      0.00      0.44      0.00      0.00     99.42
start----
01:30:52 AM     all      0.10      0.00      0.50      0.00      0.00     99.39
01:30:53 AM     all     78.57      0.00      1.08      0.00      0.00     20.35
01:30:55 AM     all     99.01      0.00      0.99      0.00      0.00      0.00
01:30:57 AM     all     99.09      0.00      0.91      0.00      0.00      0.00
01:30:59 AM     all     99.17      0.00      0.72      0.00      0.00      0.11
01:31:01 AM     all     97.72      0.00      0.52      0.00      0.00      1.76
01:31:02 AM     all     96.27      0.00      0.30      0.00      0.00      3.42
01:31:03 AM     all     91.91      0.00      0.18      0.00      0.00      7.91
01:31:04 AM     all     74.44      0.00      0.14      0.00      0.00     25.42
01:31:05 AM     all      3.75      0.00      0.13      0.00      0.00     96.13
01:31:06 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
01:31:07 AM     all      0.16      0.00      0.30      0.00      0.00     99.54
01:31:08 AM     all      0.14      0.00      0.43      0.00      0.00     99.44
01:31:09 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:31:10 AM     all      0.10      0.00      0.37      0.00      0.00     99.53
01:31:11 AM     all      0.13      0.00      0.44      0.00      0.00     99.43
01:31:12 AM     all      0.09      0.00      0.37      0.00      0.00     99.53
01:31:13 AM     all      0.08      0.00      0.36      0.00      0.00     99.55
01:31:14 AM     all      0.13      0.00      0.43      0.00      0.00     99.44
01:31:15 AM     all      0.10      0.00      0.36      0.00      0.00     99.55
01:31:16 AM     all      0.08      0.00      0.62      0.04      0.00     99.25
01:31:17 AM     all      0.08      0.00      0.63      0.05      0.00     99.24
01:31:18 AM     all      0.11      0.00      0.50      0.01      0.00     99.37
01:31:19 AM     all      0.12      0.00      0.44      0.00      0.00     99.44
01:31:20 AM     all      0.09      0.00      0.36      0.00      0.00     99.55
01:31:21 AM     all      0.13      0.00      0.44      0.00      0.00     99.43
01:31:22 AM     all      0.09      0.00      0.35      0.00      0.00     99.56
01:31:23 AM     all      0.10      0.00      0.34      0.00      0.00     99.56
01:31:24 AM     all      0.13      0.00      0.42      0.00      0.00     99.45
01:31:25 AM     all      0.10      0.00      0.35      0.00      0.00     99.55
01:31:26 AM     all      0.10      0.00      0.36      0.00      0.00     99.55
01:31:27 AM     all      0.12      0.00      0.39      0.00      0.00     99.49
01:31:28 AM     all      0.10      0.00      0.37      0.00      0.00     99.53
01:31:29 AM     all      0.10      0.00      0.35      0.00      0.00     99.55
01:31:30 AM     all      0.09      0.00      0.35      0.00      0.00     99.56
01:31:31 AM     all      0.08      0.00      0.48      0.00      0.00     99.44
01:31:32 AM     all      0.34      0.00     57.30      0.00      0.00     42.36
01:31:33 AM     all      0.19      0.00     39.73      0.00      0.00     60.08
01:31:34 AM     all      0.27      0.00      3.04      0.00      0.00     96.69
01:31:35 AM     all      0.20      0.00      3.07      0.00      0.00     96.73
01:31:36 AM     all      0.06      0.00      0.90      0.00      0.00     99.04
end------
01:31:37 AM     all      0.07      0.00      0.78      0.00      0.00     99.14
01:31:38 AM     all      0.14      0.00      0.82      0.00      0.00     99.04
01:31:39 AM     all      0.14      0.00      0.55      0.07      0.00     99.23
01:31:40 AM     all      0.14      0.00      0.45      0.00      0.00     99.41
01:31:41 AM     all      0.18      0.00      0.50      0.00      0.00     99.32
01:31:42 AM     all      0.16      0.00      0.48      0.00      0.00     99.36
start----
01:31:43 AM     all      0.12      0.00      0.64      0.00      0.00     99.24
01:31:44 AM     all     64.81      0.00      1.15      0.00      0.00     34.04
01:31:47 AM     all     99.12      0.00      0.88      0.00      0.00      0.00
01:31:49 AM     all     99.40      0.00      0.60      0.00      0.00      0.00
01:31:51 AM     all     99.31      0.00      0.69      0.00      0.00      0.00
01:31:54 AM     all     97.97      0.00      0.83      0.00      0.00      1.20
01:31:55 AM     all     91.66      0.00      0.59      0.00      0.00      7.75
01:31:56 AM     all     64.97      0.00      0.27      0.00      0.00     34.76
01:31:57 AM     all      0.75      0.00      0.14      0.00      0.00     99.11
01:31:58 AM     all      0.39      0.00      0.08      0.00      0.00     99.53
01:31:59 AM     all      0.04      0.00      0.39      0.00      0.00     99.57
01:32:00 AM     all      0.28      0.00     50.78      0.40      0.00     48.54
01:32:01 AM     all      0.20      0.00      8.23      1.74      0.00     89.83
01:32:02 AM     all      0.20      0.00      2.77      0.02      0.00     97.01
01:32:03 AM     all      0.22      0.00      3.85      0.00      0.00     95.93
01:32:04 AM     all      0.11      0.00      1.12      0.00      0.00     98.78
end------
01:32:05 AM     all      0.03      0.00      0.71      0.00      0.00     99.26
01:32:06 AM     all      0.15      0.00      0.85      0.00      0.00     99.00
01:32:07 AM     all      0.17      0.00      0.87      0.00      0.00     98.96
01:32:08 AM     all      0.15      0.00      0.42      0.00      0.00     99.43
01:32:09 AM     all      0.14      0.00      0.44      0.00      0.00     99.42
01:32:10 AM     all      0.15      0.00      0.45      0.00      0.00     99.40
01:32:11 AM     all      0.18      0.00      0.67      0.00      0.00     99.16
start----
01:32:12 AM     all     27.77      0.00      0.92      0.00      0.00     71.31
01:32:14 AM     all     99.19      0.00      0.81      0.00      0.00      0.00
01:32:16 AM     all     98.98      0.00      1.02      0.00      0.00      0.00
01:32:18 AM     all     98.91      0.00      0.92      0.00      0.00      0.18
01:32:20 AM     all     98.39      0.00      0.77      0.00      0.00      0.84
01:32:21 AM     all     97.01      0.00      1.19      0.00      0.00      1.80
01:32:22 AM     all     92.65      0.00      0.85      0.00      0.00      6.50
01:32:23 AM     all     69.21      0.00      0.21      0.00      0.00     30.58
01:32:24 AM     all      1.49      0.00      0.07      0.00      0.00     98.43
01:32:25 AM     all      0.38      0.00      0.08      0.00      0.00     99.54
01:32:26 AM     all      0.11      0.00      0.45      0.00      0.00     99.45
01:32:27 AM     all      0.26      0.00     49.17      0.33      0.00     50.24
01:32:29 AM     all      0.17      0.00     19.06      0.23      0.00     80.54
01:32:30 AM     all      0.22      0.00      3.30      0.00      0.00     96.48
01:32:31 AM     all      0.10      0.00      1.88      0.00      0.00     98.01
end------
01:32:32 AM     all      0.07      0.00      0.86      0.00      0.00     99.06
01:32:33 AM     all      0.14      0.00      0.82      0.00      0.00     99.05
01:32:34 AM     all      0.15      0.00      0.78      0.11      0.00     98.96
01:32:35 AM     all      0.14      0.00      0.50      0.00      0.00     99.36
01:32:36 AM     all      0.17      0.00      0.54      0.00      0.00     99.29
01:32:37 AM     all      0.15      0.00      0.42      0.00      0.00     99.44
01:32:38 AM     all      0.14      0.00      0.73      0.00      0.00     99.12
start----
01:32:39 AM     all      0.11      0.00      0.63      0.01      0.00     99.25
01:32:40 AM     all     73.48      0.00      0.85      0.00      0.00     25.66
01:32:42 AM     all     99.40      0.00      0.60      0.00      0.00      0.00
01:32:45 AM     all     98.94      0.00      0.97      0.00      0.00      0.08
01:32:47 AM     all     98.27      0.00      0.51      0.00      0.00      1.23
01:32:49 AM     all     96.36      0.00      0.39      0.00      0.00      3.25
01:32:50 AM     all     89.95      0.00      0.40      0.00      0.00      9.65
01:32:51 AM     all     52.80      0.00      0.25      0.00      0.00     46.95
01:32:52 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
01:32:53 AM     all      0.38      0.00      0.18      0.00      0.00     99.44
01:32:54 AM     all      0.10      0.00      0.36      0.00      0.00     99.53
01:32:55 AM     all      0.08      0.00      0.39      0.00      0.00     99.53
01:32:56 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
01:32:57 AM     all      0.09      0.00      0.38      0.00      0.00     99.54
01:32:58 AM     all      0.10      0.00      0.37      0.00      0.00     99.53
01:32:59 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
01:33:00 AM     all      0.10      0.00      0.38      0.01      0.00     99.51
01:33:01 AM     all      0.10      0.00      0.40      0.00      0.00     99.50
01:33:02 AM     all      0.09      0.00      0.56      0.02      0.00     99.33
01:33:03 AM     all      0.11      0.00      0.69      0.04      0.00     99.15
01:33:04 AM     all      0.08      0.00      0.47      0.01      0.00     99.44
01:33:05 AM     all      0.09      0.00      0.38      0.00      0.00     99.53
01:33:06 AM     all      0.14      0.00      0.42      0.00      0.00     99.44
01:33:07 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:33:08 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:33:09 AM     all      0.13      0.00      0.44      0.00      0.00     99.43
01:33:10 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:11 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:33:12 AM     all      0.11      0.00      0.40      0.00      0.00     99.49
01:33:13 AM     all      0.11      0.00      0.39      0.01      0.00     99.49
01:33:14 AM     all      0.09      0.00      0.36      0.00      0.00     99.54
01:33:15 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:16 AM     all      0.14      0.00      0.43      0.00      0.00     99.43
01:33:17 AM     all      0.08      0.00      0.37      0.00      0.00     99.55
01:33:18 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:19 AM     all      0.14      0.00      0.43      0.00      0.00     99.42
01:33:20 AM     all      0.09      0.00      0.38      0.00      0.00     99.54
01:33:21 AM     all      0.09      0.00      0.36      0.00      0.00     99.55
01:33:22 AM     all      0.17      0.00      0.50      0.00      0.00     99.33
01:33:23 AM     all      0.08      0.00      0.38      0.00      0.00     99.53
01:33:24 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:25 AM     all      0.10      0.00      0.38      0.00      0.00     99.53
01:33:26 AM     all      0.13      0.00      0.42      0.00      0.00     99.45
01:33:27 AM     all      0.08      0.00      0.38      0.00      0.00     99.54
01:33:28 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:29 AM     all      0.13      0.00      0.45      0.00      0.00     99.42
01:33:30 AM     all      0.09      0.00      0.36      0.00      0.00     99.55
01:33:31 AM     all      0.09      0.00      0.35      0.01      0.00     99.55
01:33:32 AM     all      0.14      0.00      0.43      0.00      0.00     99.44
01:33:33 AM     all      0.08      0.00      0.38      0.00      0.00     99.54
01:33:34 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:35 AM     all      0.13      0.00      0.40      0.00      0.00     99.47
01:33:36 AM     all      0.10      0.00      0.38      0.00      0.00     99.51
01:33:37 AM     all      0.09      0.00      0.37      0.00      0.00     99.54
01:33:38 AM     all      0.10      0.00      0.35      0.01      0.00     99.54
01:33:39 AM     all      0.13      0.00      0.44      0.00      0.00     99.44
01:33:40 AM     all      0.10      0.00      0.36      0.00      0.00     99.54
01:33:41 AM     all      0.09      0.00      0.36      0.00      0.00     99.55
01:33:42 AM     all      0.07      0.00      0.47      0.00      0.00     99.46
01:33:44 AM     all      0.29      0.00     82.91      0.00      0.00     16.81
01:33:45 AM     all      0.37      0.00     47.91      0.00      0.00     51.72
01:33:46 AM     all      0.42      0.00     50.31      0.00      0.00     49.27
01:33:48 AM     all      0.37      0.00     52.70      0.00      0.00     46.92
01:33:49 AM     all      0.23      0.00     15.27      0.00      0.00     84.50
end------
01:33:50 AM     all      0.04      0.00      0.76      0.00      0.00     99.21
01:33:51 AM     all      0.15      0.00      1.10      0.00      0.00     98.76
01:33:52 AM     all      0.19      0.00      1.16      0.00      0.00     98.65
01:33:53 AM     all      0.15      0.00      1.14      0.00      0.00     98.71
01:33:54 AM     all      0.15      0.00      1.08      0.00      0.00     98.77
01:33:55 AM     all      0.16      0.00      1.10      0.00      0.00     98.74
01:33:56 AM     all      0.17      0.00      1.09      0.00      0.00     98.74
01:33:57 AM     all      0.15      0.00      1.04      0.00      0.00     98.81
01:33:58 AM     all      0.14      0.00      0.73      0.00      0.00     99.13
01:33:59 AM     all      0.18      0.00      0.53      0.00      0.00     99.29
01:34:00 AM     all      0.17      0.00      0.44      0.00      0.00     99.39
01:34:01 AM     all      0.14      0.00      0.44      0.00      0.00     99.42
start----
01:34:02 AM     all      5.79      0.00      0.84      0.01      0.00     93.37
01:34:03 AM     all     99.19      0.00      0.54      0.00      0.00      0.27
01:34:05 AM     all     99.04      0.00      0.77      0.00      0.00      0.19
01:34:07 AM     all     98.32      0.00      1.06      0.00      0.00      0.62
01:34:08 AM     all     97.40      0.00      1.04      0.00      0.00      1.56
01:34:09 AM     all     96.53      0.00      1.01      0.00      0.00      2.45
01:34:10 AM     all     94.59      0.00      0.65      0.00      0.00      4.77
01:34:11 AM     all     92.90      0.00      0.61      0.00      0.00      6.49
01:34:12 AM     all     89.94      0.00      0.54      0.00      0.00      9.53
01:34:13 AM     all     73.82      0.00      0.34      0.00      0.00     25.84
01:34:14 AM     all      6.17      0.00      0.08      0.00      0.00     93.75
01:34:15 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
01:34:16 AM     all      0.14      0.00      0.44      0.00      0.00     99.43
01:34:17 AM     all      0.23      0.00     28.98      0.00      0.00     70.79
01:34:19 AM     all      0.36      0.00     70.13      0.00      0.00     29.51
01:34:21 AM     all      0.52      0.00     67.92      0.00      0.00     31.57
01:34:23 AM     all      0.42      0.00     44.20      0.00      0.00     55.38
01:34:24 AM     all      0.03      0.00      0.71      0.00      0.00     99.26
end------
01:34:25 AM     all      0.09      0.00      1.01      0.00      0.00     98.90
01:34:26 AM     all      0.17      0.00      1.27      0.00      0.00     98.56
01:34:27 AM     all      0.16      0.00      1.22      0.00      0.00     98.62
01:34:28 AM     all      0.17      0.00      1.22      0.00      0.00     98.62
01:34:29 AM     all      0.19      0.00      1.23      0.00      0.00     98.58
01:34:30 AM     all      0.19      0.00      1.20      0.00      0.00     98.60
01:34:31 AM     all      0.17      0.00      1.19      0.00      0.00     98.64
01:34:32 AM     all      0.15      0.00      1.11      0.00      0.00     98.75
01:34:33 AM     all      0.18      0.00      0.88      0.00      0.00     98.94
01:34:34 AM     all      0.15      0.00      0.73      0.00      0.00     99.12
01:34:35 AM     all      0.16      0.00      0.51      0.00      0.00     99.33
01:34:36 AM     all      0.18      0.00      0.53      0.00      0.00     99.29
01:34:37 AM     all      0.16      0.00      0.44      0.00      0.00     99.40
01:34:38 AM     all      0.15      0.00      0.71      0.00      0.00     99.14
start----
01:34:39 AM     all      0.10      0.00      0.32      0.01      0.00     99.57
01:34:40 AM     all     82.69      0.00      0.87      0.00      0.00     16.44
01:34:42 AM     all     99.55      0.00      0.45      0.00      0.00      0.00
01:34:44 AM     all     99.67      0.00      0.33      0.00      0.00      0.00
01:34:46 AM     all     99.39      0.00      0.61      0.00      0.00      0.00
01:34:48 AM     all     99.24      0.00      0.65      0.00      0.00      0.11
01:34:49 AM     all     93.53      0.00      0.78      0.00      0.00      5.69
01:34:50 AM     all     75.50      0.00      0.21      0.00      0.00     24.29
01:34:51 AM     all      6.98      0.00      0.09      0.00      0.00     92.93
01:34:52 AM     all      0.43      0.00      0.14      0.00      0.00     99.43
01:34:53 AM     all      0.12      0.00      0.35      0.00      0.00     99.53
01:34:54 AM     all      0.20      0.00     12.73      0.13      0.00     86.94
01:34:55 AM     all      0.06      0.00     11.24      1.93      0.00     86.77
01:34:56 AM     all      0.24      0.00      9.23      2.21      0.00     88.31
01:34:57 AM     all      0.13      0.00      5.97      0.77      0.00     93.13
01:34:58 AM     all      0.19      0.00      3.33      0.00      0.00     96.47
01:34:59 AM     all      0.40      0.00     10.83      0.00      0.00     88.76
01:35:00 AM     all      0.24      0.00     21.80      0.00      0.00     77.96
01:35:01 AM     all      0.14      0.00      4.32      0.00      0.00     95.54
end------
01:35:02 AM     all      0.07      0.00      0.87      0.00      0.00     99.06
01:35:03 AM     all      0.14      0.00      1.18      0.00      0.00     98.68
01:35:04 AM     all      0.14      0.00      1.15      0.07      0.00     98.64
01:35:05 AM     all      0.17      0.00      1.12      0.00      0.00     98.70
01:35:06 AM     all      0.16      0.00      1.08      0.00      0.00     98.76
01:35:07 AM     all      0.15      0.00      1.05      0.02      0.00     98.79
01:35:08 AM     all      0.15      0.00      1.07      0.00      0.00     98.80
01:35:09 AM     all      0.19      0.00      0.89      0.00      0.00     98.93
01:35:10 AM     all      0.14      0.00      0.82      0.00      0.00     99.04
01:35:11 AM     all      0.17      0.00      0.51      0.00      0.00     99.33
01:35:12 AM     all      0.20      0.00      0.50      0.00      0.00     99.30
01:35:13 AM     all      0.17      0.00      0.43      0.00      0.00     99.41
01:35:14 AM     all      0.14      0.00      0.64      0.00      0.00     99.21
01:35:15 AM     all      0.17      0.00      0.73      0.08      0.00     99.02
End of data collecting unexpected
