
Linux 5.2.8200225+ (knl03.kisti.re.kr) 	05/30/2020 	_x86_64_	(272 CPU)

02:18:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:21:03 AM     all      0.12      0.00      0.47      0.00      0.00     99.41
02:21:04 AM     all      0.12      0.00      0.45      0.00      0.00     99.43
02:21:05 AM     all      0.12      0.00      0.45      0.00      0.00     99.44
start----
02:21:06 AM     all     15.03      0.00      0.65      0.01      0.00     84.30
02:21:08 AM     all     99.68      0.00      0.32      0.00      0.00      0.00
02:21:10 AM     all     99.68      0.00      0.32      0.00      0.00      0.00
02:21:12 AM     all     99.69      0.00      0.31      0.00      0.00      0.00
02:21:14 AM     all     99.65      0.00      0.35      0.00      0.00      0.00
02:21:15 AM     all     98.75      0.00      0.53      0.00      0.00      0.72
02:21:16 AM     all     92.07      0.00      0.54      0.00      0.00      7.39
02:21:17 AM     all     69.42      0.00      0.17      0.00      0.00     30.40
02:21:18 AM     all      2.67      0.00      0.14      0.00      0.00     97.19
02:21:19 AM     all      0.39      0.00      0.07      0.00      0.00     99.54
02:21:20 AM     all      0.22      0.00      0.65      1.28      0.00     97.84
02:21:21 AM     all      0.05      0.00      1.25      4.22      0.00     94.48
02:21:22 AM     all      0.05      0.00      1.18      4.57      0.00     94.20
end------
02:21:23 AM     all      0.08      0.00      0.68      2.02      0.00     97.23
02:21:26 AM     all      0.08      0.00      0.57      0.00      0.00     99.35
02:21:27 AM     all      0.11      0.00      0.45      0.00      0.00     99.43
02:21:28 AM     all      0.11      0.00      0.46      0.00      0.00     99.43
02:21:29 AM     all      0.11      0.00      0.45      0.00      0.00     99.44
start----
02:21:30 AM     all     26.84      0.00      0.64      0.01      0.00     72.51
02:21:32 AM     all     99.71      0.00      0.29      0.00      0.00      0.00
02:21:34 AM     all     99.64      0.00      0.36      0.00      0.00      0.00
02:21:36 AM     all     99.58      0.00      0.42      0.00      0.00      0.00
02:21:37 AM     all     99.58      0.00      0.42      0.00      0.00      0.00
02:21:38 AM     all     99.08      0.00      0.52      0.00      0.00      0.40
02:21:39 AM     all     95.89      0.00      0.54      0.00      0.00      3.56
02:21:40 AM     all     86.54      0.00      0.33      0.00      0.00     13.13
02:21:41 AM     all     44.42      0.00      0.20      0.00      0.00     55.38
02:21:42 AM     all      0.38      0.00      0.07      0.00      0.00     99.55
02:21:43 AM     all      0.36      0.00      0.10      0.00      0.00     99.54
02:21:44 AM     all      0.49      0.00      1.55      2.72      0.00     95.24
02:21:45 AM     all      0.48      0.00      1.45      4.49      0.00     93.58
02:21:46 AM     all      0.08      0.00      1.07      5.51      0.00     93.34
02:21:47 AM     all      0.15      0.00      0.48      1.45      0.00     97.92
end------
02:21:48 AM     all      0.06      0.00      0.04      0.00      0.00     99.90
02:21:51 AM     all      0.32      0.00      0.74      0.05      0.00     98.89
02:21:52 AM     all      0.69      0.00      0.65      0.00      0.00     98.66
02:21:53 AM     all      0.69      0.00      0.63      0.00      0.00     98.68
02:21:54 AM     all      0.55      0.00      0.56      0.00      0.00     98.89
start----
02:21:55 AM     all      0.22      0.00      0.33      0.01      0.00     99.44
02:21:56 AM     all     92.63      0.00      0.60      0.00      0.00      6.76
02:21:58 AM     all     99.39      0.00      0.61      0.00      0.00      0.00
02:22:00 AM     all     99.68      0.00      0.32      0.00      0.00      0.00
02:22:02 AM     all     99.68      0.00      0.32      0.00      0.00      0.00
02:22:04 AM     all     99.36      0.00      0.45      0.00      0.00      0.19
02:22:05 AM     all     94.38      0.00      0.55      0.00      0.00      5.06
02:22:06 AM     all     80.77      0.00      0.24      0.00      0.00     19.00
02:22:07 AM     all     23.31      0.00      0.09      0.00      0.00     76.60
02:22:08 AM     all      0.39      0.00      0.07      0.00      0.00     99.55
02:22:09 AM     all      0.25      0.00      0.19      0.00      0.00     99.55
02:22:10 AM     all      0.08      0.00      0.35      0.10      0.00     99.48
02:22:11 AM     all      0.11      0.00      0.33      0.09      0.00     99.47
02:22:12 AM     all      0.10      0.00      0.37      0.00      0.00     99.55
02:22:13 AM     all      0.07      0.00      0.39      0.00      0.00     99.55
02:22:14 AM     all      0.13      0.00      0.35      0.00      0.00     99.51
02:22:15 AM     all      0.12      0.00      0.33      0.00      0.00     99.55
02:22:16 AM     all      0.09      0.00      0.37      0.01      0.00     99.53
02:22:17 AM     all      0.08      0.00      0.34      0.00      0.00     99.58
02:22:18 AM     all      0.09      0.00      0.33      0.00      0.00     99.57
02:22:19 AM     all      0.15      0.00      0.40      0.00      0.00     99.45
02:22:20 AM     all      0.07      0.00      0.37      0.00      0.00     99.56
02:22:21 AM     all      0.08      0.00      0.34      0.00      0.00     99.58
02:22:22 AM     all      0.10      0.00      0.32      0.00      0.00     99.58
02:22:23 AM     all      0.13      0.00      0.35      0.00      0.00     99.52
02:22:24 AM     all      0.08      0.00      0.35      0.03      0.00     99.54
02:22:25 AM     all      0.08      0.00      0.34      0.03      0.00     99.54
02:22:26 AM     all      0.10      0.00      0.32      0.03      0.00     99.55
02:22:27 AM     all      0.12      0.00      0.34      0.00      0.00     99.54
02:22:28 AM     all      0.09      0.00      0.34      0.03      0.00     99.54
02:22:29 AM     all      0.08      0.00      0.33      0.04      0.00     99.55
02:22:30 AM     all      0.09      0.00      0.33      0.03      0.00     99.54
02:22:31 AM     all      0.13      0.00      0.33      0.00      0.00     99.55
02:22:32 AM     all      0.09      0.00      0.33      0.00      0.00     99.58
02:22:33 AM     all      0.08      0.00      0.36      0.00      0.00     99.55
02:22:34 AM     all      0.09      0.00      0.33      0.00      0.00     99.58
02:22:35 AM     all      0.13      0.00      0.33      0.00      0.00     99.54
02:22:36 AM     all      0.08      0.00      0.34      0.00      0.00     99.58
02:22:37 AM     all      0.07      0.00      0.38      0.00      0.00     99.55
02:22:38 AM     all      0.11      0.00      0.31      0.02      0.00     99.57
02:22:39 AM     all      0.12      0.00      0.35      0.00      0.00     99.55
02:22:40 AM     all      0.08      0.00      0.34      0.00      0.00     99.58
02:22:41 AM     all      0.08      0.00      0.35      0.00      0.00     99.57
02:22:42 AM     all      0.11      0.00      0.32      0.00      0.00     99.57
02:22:43 AM     all      0.11      0.00      0.36      0.01      0.00     99.51
02:22:44 AM     all      0.07      0.00      0.36      0.00      0.00     99.57
02:22:45 AM     all      0.08      0.00      0.33      0.01      0.00     99.57
02:22:46 AM     all      0.12      0.00      0.33      0.00      0.00     99.55
02:22:47 AM     all      0.08      0.00      0.35      0.00      0.00     99.56
02:22:48 AM     all      0.08      0.00      0.35      0.00      0.00     99.57
02:22:49 AM     all      0.10      0.00      0.31      0.00      0.00     99.60
02:22:50 AM     all      0.12      0.00      0.35      0.00      0.00     99.53
02:22:51 AM     all      0.06      0.00      0.37      0.00      0.00     99.57
02:22:52 AM     all      0.08      0.00      0.35      0.00      0.00     99.57
02:22:53 AM     all      0.03      0.00      6.26      0.00      0.00     93.70
02:22:54 AM     all      0.05      0.00      3.75      4.07      0.00     92.13
02:22:55 AM     all      0.06      0.00      1.18      5.94      0.00     92.81
02:22:56 AM     all      0.06      0.00      1.19      6.08      0.00     92.67
02:22:57 AM     all      0.06      0.00      1.19      6.14      0.00     92.62
02:22:58 AM     all      0.06      0.00      1.21      6.48      0.00     92.26
02:22:59 AM     all      0.06      0.00      1.19      6.70      0.00     92.05
02:23:00 AM     all      0.24      0.00      0.19      0.10      0.00     99.48
02:23:01 AM     all      0.21      0.00      0.11      0.00      0.00     99.67
02:23:07 AM     all      0.10      0.00      0.53      0.02      0.00     99.35
02:23:08 AM     all      0.57      0.00      0.25      0.00      0.00     99.18
02:23:09 AM     all      0.58      0.00      0.24      0.00      0.00     99.18
02:23:10 AM     all      0.51      0.00      0.21      0.00      0.00     99.28
02:23:11 AM     all      1.30      0.00      0.57      0.01      0.00     98.12
02:23:13 AM     all     99.66      0.00      0.34      0.00      0.00      0.00
02:23:15 AM     all     99.66      0.00      0.32      0.00      0.00      0.02
02:23:17 AM     all     99.44      0.00      0.49      0.00      0.00      0.08
02:23:18 AM     all     99.23      0.00      0.58      0.00      0.00      0.19
02:23:19 AM     all     98.18      0.00      0.64      0.00      0.00      1.18
02:23:20 AM     all     97.33      0.00      0.64      0.00      0.00      2.03
02:23:21 AM     all     93.89      0.00      0.32      0.00      0.00      5.79
02:23:22 AM     all     83.51      0.00      0.43      0.00      0.00     16.06
02:23:23 AM     all     21.63      0.00      0.26      0.00      0.00     78.11
02:23:24 AM     all      0.62      0.00      0.36      0.00      0.00     99.01
02:23:25 AM     all      0.78      0.00      1.01      0.00      0.00     98.21
02:23:26 AM     all      0.60      0.00      2.36      5.81      0.00     91.23
02:23:27 AM     all      0.60      0.00      1.44      6.75      0.00     91.22
02:23:28 AM     all      0.58      0.00      1.41      6.94      0.00     91.07
02:23:29 AM     all      0.25      0.00      1.33      6.99      0.00     91.44
02:23:30 AM     all      0.06      0.00      1.21      7.34      0.00     91.40
02:23:31 AM     all      0.06      0.00      1.02      5.88      0.00     93.05
02:23:32 AM     all      0.29      0.00      0.15      0.01      0.00     99.54
02:23:33 AM     all      0.15      0.00      0.11      0.00      0.00     99.73
02:23:38 AM     all      0.11      0.00      0.39      0.00      0.00     99.50
02:23:39 AM     all      0.56      0.00      0.26      0.00      0.00     99.18
02:23:40 AM     all      0.56      0.00      0.26      0.00      0.00     99.18
02:23:41 AM     all      0.32      0.00      0.18      0.00      0.00     99.50
02:23:42 AM     all      0.14      0.00      0.20      0.01      0.00     99.65
02:23:43 AM     all     81.88      0.00      0.69      0.00      0.00     17.43
02:23:45 AM     all     99.70      0.00      0.30      0.00      0.00      0.00
02:23:48 AM     all     99.47      0.00      0.53      0.00      0.00      0.00
02:23:50 AM     all     99.46      0.00      0.54      0.00      0.00      0.00
02:23:51 AM     all     99.43      0.00      0.55      0.00      0.00      0.01
02:23:52 AM     all     98.14      0.00      0.53      0.00      0.00      1.33
02:23:53 AM     all     89.16      0.00      0.54      0.00      0.00     10.29
02:23:54 AM     all     68.08      0.00      9.82      0.00      0.00     22.10
02:23:55 AM     all      4.55      0.00      0.27      0.00      0.00     95.19
02:23:56 AM     all      0.95      0.00      0.24      0.00      0.00     98.81
02:23:57 AM     all      0.70      0.00      1.22      0.69      0.00     97.40
02:23:58 AM     all      0.61      0.00      1.35      5.42      0.00     92.62
02:23:59 AM     all      0.61      0.00      1.24      5.36      0.00     92.79
02:24:00 AM     all      0.36      0.00      1.31      5.54      0.00     92.80
02:24:01 AM     all      0.06      0.00      1.19      5.76      0.00     92.98
02:24:02 AM     all      0.06      0.00      1.21      6.03      0.00     92.69
02:24:03 AM     all      0.08      0.00      1.04      4.13      0.00     94.74
02:24:04 AM     all      0.32      0.00      0.13      0.00      0.00     99.55
02:24:05 AM     all      0.08      0.00      0.09      0.00      0.00     99.83
02:24:21 AM     all      0.07      0.00      0.51      0.02      0.00     99.39
02:24:22 AM     all      0.57      0.00      0.26      0.00      0.00     99.17
02:24:23 AM     all      0.58      0.00      0.26      0.00      0.00     99.15
02:24:24 AM     all      0.65      0.00      0.37      0.01      0.00     98.96
02:24:25 AM     all      0.37      0.00      0.45      0.13      0.00     99.05
02:24:35 AM     all     95.55      0.00      0.76      0.08      0.00      3.61
02:24:36 AM     all     89.82      0.00      0.41      0.00      0.00      9.77
02:24:37 AM     all     71.28      0.00      0.46      0.01      0.00     28.25
02:24:38 AM     all      4.33      0.00      0.28      0.00      0.00     95.39
02:24:39 AM     all      0.88      0.00      0.31      0.00      0.00     98.81
02:24:40 AM     all      0.43      0.00      0.40      0.00      0.00     99.17
02:24:41 AM     all      0.21      0.00      0.37      0.00      0.00     99.42
02:24:42 AM     all      0.07      0.00      0.46      0.03      0.00     99.43
02:24:43 AM     all      0.23      0.00      0.36      0.00      0.00     99.41
02:24:44 AM     all      0.11      0.00      0.40      0.01      0.00     99.47
02:24:45 AM     all      0.07      0.00      0.38      0.03      0.00     99.52
02:24:46 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:24:47 AM     all      0.08      0.00      0.39      0.04      0.00     99.48
02:24:48 AM     all      0.19      0.00      0.43      0.00      0.00     99.37
02:24:49 AM     all      0.17      0.00      0.37      0.00      0.00     99.47
02:24:50 AM     all      0.02      0.00      0.43      0.04      0.00     99.51
02:24:51 AM     all      0.13      0.00      0.35      0.00      0.00     99.53
02:24:52 AM     all      0.14      0.00      0.35      0.00      0.00     99.51
02:24:53 AM     all      0.04      0.00      0.39      0.05      0.00     99.52
02:24:54 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:24:55 AM     all      0.10      0.00      0.37      0.03      0.00     99.51
02:24:56 AM     all      0.10      0.00      0.45      0.02      0.00     99.43
02:24:57 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:24:58 AM     all      0.04      0.00      0.39      0.05      0.00     99.52
02:24:59 AM     all      0.13      0.00      0.33      0.00      0.00     99.54
02:25:00 AM     all      0.14      0.00      0.35      0.01      0.00     99.51
02:25:01 AM     all      0.15      0.00      0.53      0.04      0.00     99.28
02:25:02 AM     all      0.16      0.00      0.33      0.00      0.00     99.51
02:25:03 AM     all      0.10      0.00      0.36      0.02      0.00     99.51
02:25:04 AM     all      0.10      0.00      0.39      0.00      0.00     99.54
02:25:05 AM     all      0.15      0.00      0.32      0.00      0.00     99.53
02:25:06 AM     all      0.02      0.00      0.40      0.00      0.00     99.57
02:25:07 AM     all      0.14      0.00      0.34      0.00      0.00     99.52
02:25:08 AM     all      0.12      0.00      0.33      0.00      0.00     99.54
02:25:09 AM     all      0.03      0.00      0.43      0.00      0.00     99.55
02:25:10 AM     all      0.22      0.00      0.35      0.09      0.00     99.35
02:25:11 AM     all      0.12      0.00      0.38      0.00      0.00     99.51
02:25:12 AM     all      0.08      0.00      0.37      0.00      0.00     99.55
02:25:13 AM     all      0.15      0.00      0.32      0.00      0.00     99.53
02:25:14 AM     all      0.05      0.00      0.38      0.00      0.00     99.57
02:25:15 AM     all      0.12      0.00      0.35      0.00      0.00     99.53
02:25:16 AM     all      0.13      0.00      0.33      0.00      0.00     99.54
02:25:17 AM     all      0.04      0.00      0.40      0.01      0.00     99.56
02:25:18 AM     all      0.46      0.00      0.36      0.00      0.00     99.18
02:25:19 AM     all      0.30      0.00      0.38      0.01      0.00     99.32
02:25:20 AM     all      0.09      0.00      0.45      0.00      0.00     99.45
02:25:21 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:25:22 AM     all      0.04      0.00      0.36      0.00      0.00     99.60
02:25:23 AM     all      0.10      0.00      0.40      0.00      0.00     99.50
02:25:24 AM     all      0.14      0.00      0.31      0.00      0.00     99.55
02:25:25 AM     all      0.03      0.00      0.37      0.00      0.00     99.60
02:25:26 AM     all      0.14      0.00      0.31      0.00      0.00     99.55
02:25:27 AM     all      0.11      0.00      0.33      0.01      0.00     99.55
02:25:28 AM     all      0.06      0.00      0.38      0.03      0.00     99.52
02:25:29 AM     all      0.15      0.00      0.30      0.00      0.00     99.55
02:25:30 AM     all      0.06      0.00      0.35      0.05      0.00     99.55
02:25:31 AM     all      0.11      0.00      0.35      0.00      0.00     99.53
02:25:32 AM     all      0.14      0.00      0.32      0.00      0.00     99.54
02:25:33 AM     all      0.03      0.00      0.39      0.05      0.00     99.53
02:25:34 AM     all      0.15      0.00      0.30      0.00      0.00     99.55
02:25:35 AM     all      0.09      0.00      0.33      0.03      0.00     99.55
02:25:36 AM     all      0.08      0.00      0.38      0.02      0.00     99.52
02:25:37 AM     all      0.15      0.00      0.31      0.00      0.00     99.55
02:25:38 AM     all      0.04      0.00      0.36      0.06      0.00     99.54
02:25:39 AM     all      0.13      0.00      0.32      0.00      0.00     99.55
02:25:40 AM     all      0.12      0.00      0.32      0.00      0.00     99.55
02:25:41 AM     all      0.04      0.00      0.38      0.00      0.00     99.58
02:25:42 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:25:43 AM     all      0.08      0.00      0.31      0.01      0.00     99.60
02:25:44 AM     all      0.09      0.00      0.38      0.01      0.00     99.52
02:25:45 AM     all      0.14      0.00      0.31      0.00      0.00     99.55
02:25:46 AM     all      0.03      0.00      0.39      0.06      0.00     99.53
02:25:47 AM     all      0.14      0.00      0.32      0.00      0.00     99.55
02:25:48 AM     all      0.11      0.00      0.32      0.01      0.00     99.55
02:25:49 AM     all      0.06      0.00      0.37      0.04      0.00     99.54
02:25:50 AM     all      0.15      0.00      0.31      0.00      0.00     99.55
02:25:51 AM     all      0.06      0.00      0.33      0.05      0.00     99.56
02:25:52 AM     all      0.08      0.00      0.42      0.00      0.00     99.50
02:25:53 AM     all      0.15      0.00      0.31      0.00      0.00     99.54
02:25:54 AM     all      0.03      0.00      0.38      0.06      0.00     99.54
02:25:55 AM     all      0.13      0.00      0.32      0.00      0.00     99.55
02:25:56 AM     all      0.12      0.00      0.32      0.01      0.00     99.55
02:25:57 AM     all      0.04      0.00      0.39      0.05      0.00     99.52
02:25:58 AM     all      0.15      0.00      0.30      0.00      0.00     99.55
02:25:59 AM     all      0.07      0.00      0.33      0.03      0.00     99.57
02:26:00 AM     all      0.10      0.00      0.36      0.03      0.00     99.51
02:26:01 AM     all      0.14      0.00      0.31      0.00      0.00     99.55
02:26:02 AM     all      0.04      0.00      0.41      0.05      0.00     99.50
02:26:03 AM     all      0.13      0.00      0.33      0.00      0.00     99.54
02:26:04 AM     all      0.12      0.00      0.32      0.01      0.00     99.55
02:26:05 AM     all      0.02      0.00      0.37      0.04      0.00     99.57
02:26:06 AM     all      0.02      0.00     11.80      0.00      0.00     88.18
02:26:07 AM     all      0.04      0.00      6.90      2.96      0.00     90.11
02:26:08 AM     all      0.07      0.00      1.24      6.62      0.00     92.07
02:26:09 AM     all      0.06      0.00      1.19      7.03      0.00     91.71
02:26:10 AM     all      0.07      0.00      1.22      7.16      0.00     91.55
02:26:11 AM     all      0.06      0.00      1.25      7.01      0.00     91.68
02:26:12 AM     all      0.06      0.00      1.18      7.01      0.00     91.76
02:26:13 AM     all      0.07      0.00      1.24      7.17      0.00     91.53
02:26:14 AM     all      0.06      0.00      1.21      7.35      0.00     91.39
02:26:15 AM     all      0.06      0.00      1.19      7.36      0.00     91.39
02:26:16 AM     all      0.06      0.00      1.19      7.46      0.00     91.29
02:26:17 AM     all      0.05      0.00      1.18      7.66      0.00     91.12
02:26:18 AM     all      0.06      0.00      1.16      7.67      0.00     91.11
02:26:19 AM     all      0.20      0.00      0.27      0.74      0.00     98.80
02:26:20 AM     all      0.28      0.00      0.17      0.01      0.00     99.54
02:26:30 AM     all      0.04      0.00      0.41      0.00      0.00     99.55
02:26:31 AM     all      0.02      0.00      0.08      0.00      0.00     99.90
02:26:32 AM     all      0.01      0.00      0.07      0.00      0.00     99.91
02:26:33 AM     all      0.02      0.00      0.18      0.00      0.00     99.80
02:26:34 AM     all     17.46      0.00      0.87      0.00      0.00     81.66
02:26:38 AM     all     99.53      0.00      0.47      0.00      0.00      0.00
02:26:40 AM     all     99.48      0.00      0.52      0.00      0.00      0.00
02:26:42 AM     all     98.71      0.00      0.50      0.00      0.00      0.79
02:26:43 AM     all     95.26      0.00      0.40      0.00      0.00      4.34
02:26:44 AM     all     87.34      0.00      0.21      0.00      0.00     12.45
02:26:45 AM     all     45.31      0.00      0.10      0.00      0.00     54.60
02:26:46 AM     all      0.38      0.00      0.07      0.00      0.00     99.55
02:26:47 AM     all      0.32      0.00      0.10      0.00      0.00     99.58
02:26:48 AM     all      0.04      0.00      3.81      2.43      0.00     93.72
